Time,propulsion/engine[0]/thrust-N,propulsion/tank[0]/contents-kg,position/h-agl-m,velocities/vc-ms,attitude/phi-deg,attitude/theta-deg,attitude/psi-deg
27.8,0,0,3753.29418626106553,32.5358262955651227,-35.6772492200112694,20.8980221061518883,322.771165714915696
27.9,0,0,3754.4461232575386,32.3070107412204877,-35.6628548430391632,19.7335451444182439,322.812672843407029
28,0,0,3755.50079106278645,32.0949392488858578,-35.6480693535931792,18.546426475245557,322.857806793013765
28.1,0,0,3756.45826084599457,31.8998827181406561,-35.6330940406086611,17.3365700256741562,322.906449640459357
28.2,0,0,3757.31859949075806,31.7220945569972201,-35.6181351045509516,16.1039260549524421,322.958460882562179
28.3,0,0,3758.08186935492176,31.5618087523378463,-35.6034016116366843,14.8484955185107079,323.01367634343444
28.4,0,0,3758.7481280049933,31.4192380145851367,-35.5891032291100515,13.5703346597850221,323.07190687811061
28.5,0,0,3759.31742793565581,31.2945720259749081,-35.5754477157408857,12.2695598354147464,323.132936841790865
28.6,0,0,3759.78981631008219,31.1879758221014853,-35.5626381371861697,10.9463525734313301,323.196522293982696
28.7,0,0,3760.16533467652471,31.0995883350493258,-35.5508697714650523,9.60096485705577862,323.262388907023478
28.8,0,0,3760.44401868004206,31.0295211246688858,-35.5403266656823149,8.23372461860596516,323.330229548849672
28.9,0,0,3760.6258978036667,30.9778573216245618,-35.5311778014456152,6.84504141874759497,323.399701510532566
29,0,0,3760.71099508202451,30.9446508024263736,-35.5235728233632031,5.43541227593213261,323.470423350183069
29.1,0,0,3760.69932686698303,30.9299256120985255,-35.517637282820445,4.00542759939279058,323.541971326519274
29.2,0,0,3760.59090258542437,30.9336756455808519,-35.513467348225852,2.55577716663410204,323.613875397922982
29.3,0,0,3760.38572452242306,30.9558645933248719,-35.5111239334454467,1.08725607310911077,323.685614766495917
29.4,0,0,3760.08378765556381,30.9964261513051866,-35.5106261986607734,-0.399229432029739317,323.756612951817942
29.5,0,0,3759.68507950964249,31.0552644899395673,-35.5119443829133203,-1.90265632428711107,323.826232386266668
29.6,0,0,3759.18958006347566,31.1322549710968381,-35.5149919357594896,-3.42187951040574534,323.893768533408206
29.7,0,0,3758.5972617410348,31.2272450974211395,-35.5196169274859201,-4.9556269906366861,323.958443543756573
29.8,0,0,3757.90808942110561,31.3400556737526514,-35.525592734047919,-6.502495616389389,324.019399478847049
29.9,0,0,3757.12202056568321,31.4704821566511548,-35.5326080152364057,-8.06094759348127177,324.075691155927473
30,0,0,3756.23900541703733,31.6182961651250558,-35.540256033572895,-9.62930788942629512,324.126278692562437
30.1,0,0,3755.2589872799781,31.7832471236657526,-35.5480233981828846,-11.2057627085185736,324.170019864073197
30.2,0,0,3754.18190293670523,31.9650640074340515,-35.5552783635284655,-12.788359200328923,324.205662428049948
30.3,0,0,3753.00768313797016,32.1634571593498748,-35.5612588684854884,-14.3750065652047603,324.231836620168224
30.4,0,0,3751.73625325129569,32.3781201491923554,-35.5650605678003231,-15.9634787141694847,324.247048085134168
30.5,0,0,3750.36753400826865,32.6087316465187271,-35.5656251861403447,-17.5514186302309696,324.249671576399749
30.6,0,0,3748.90144239100164,32.8549572807804608,-35.5617296150185282,-19.1363445638060021,324.23794583855954
30.7,0,0,3747.33789265708174,33.1164514649504937,-35.5519762743765924,-20.7156581773880255,324.20997017661
30.8,0,0,3745.67679749873878,33.3928591616702946,-35.5347853721050555,-22.2866547347919699,324.163703315095859
30.9,0,0,3743.91806932779855,33.6838175743559347,-35.5083898134413403,-23.8465354097850408,324.09696525483605
31,0,0,3742.06162170756625,33.9889577487360768,-35.4708336333881533,-25.3924217695268482,324.00744294089543
31.1,0,0,3740.10737086639074,34.307906074374614,-35.4199749421119279,-26.9213724721543777,323.892700655979922
31.2,0,0,3738.05523737790145,34.6402856781708195,-35.3534944760097929,-28.4304022073152503,323.750196139029242
31.3,0,0,3735.90514786973836,34.9857177059662519,-35.2689109228844799,-29.9165029055216962,323.577303486852884
31.4,0,0,3733.65703686983488,35.3438224906741993,-35.1636042220738148,-31.3766672483052638,323.371343911254939
31.5,0,0,3731.31084866236415,35.7142206083947116,-35.0348480096859873,-32.8079145265629606,323.129625375918465
31.6,0,0,3728.86653917926697,36.0965338263534221,-34.8798522626687699,-34.2073189176752166,322.849492004365231
31.7,0,0,3726.32407790064144,36.4903859483843505,-34.6958169691289484,-35.5720402789242058,322.528383909076069
31.8,0,0,3723.68344968157999,36.895403565539084,-34.4799972926986911,-36.8993575782954863,322.163907719749886
31.9,0,0,3720.94465654396481,37.3112167205229213,-34.2297801866944624,-38.1867050931875767,321.753917567454209
32,0,0,3718.10771930732562,37.7374594958977099,-33.9427717393755088,-39.4317114885098619,321.296605602077648
32.1,0,0,3715.17267908066287,38.17377053630657,-33.616893700090408,-40.6322418207337748,320.790600289350095
32.2,0,0,3712.13959851483787,38.6197935153545657,-33.2504866748621097,-41.7864423846983826,320.23506977908653
32.3,0,0,3709.0085628345546,39.0751775578169571,-32.8424164447872258,-42.8927881073919366,319.629826614935837
32.4,0,0,3705.77968054262237,39.5395776271960386,-32.3921788400029484,-43.9501318842137323,318.975429057028862
32.5,0,0,3702.45308378696836,40.0126548883533886,-31.8999977168553244,-44.9577548442774031,318.273273434010321
32.6,0,0,3699.02892833518354,40.4940770536754115,-31.3669099826592159,-45.9154160321011062,317.52567137659679
32.7,0,0,3695.50739313821487,40.9835187203750166,-30.7948314467438742,-46.8233994316970339,316.735905666526548
32.8,0,0,3691.88867943196647,41.4806617048879858,-30.186597688115377,-47.6825556840264397,315.908258901693841
32.9,0,0,3688.17300937387245,41.9851953791101096,-29.5459752106349605,-48.4943353273754028,315.048010320825824
33,0,0,3684.36062420179132,42.4968170112558568,-28.8776399161282633,-49.2608100028805467,314.161397957575105
33.1,0,0,3680.45178190510251,43.0152321124864372,-28.1871222668861563,-49.9846778974141515,313.25554570469825
33.2,0,0,3676.44675442993093,43.5401547887383344,-27.4807212181541765,-50.6692498154723481,312.338357647903251
33.3,0,0,3672.34582446907507,44.071308094964742,-26.7653917657222813,-51.3184127270322819,311.41838486011477
33.4,0,0,3668.14928183002439,44.6084243877047371,-26.0486134050223619,-51.9365684381770905,310.504672358281312
33.5,0,0,3663.85741948391205,45.1512456696662596,-25.338248575810276,-52.5285461405306719,309.60659575243119
33.6,0,0,3659.47052937688113,45.6995239186578317,-24.642400987927676,-53.0994889378301451,308.733697974284439
33.7,0,0,3654.98889802031272,46.2530213918794857,-23.969283440802581,-53.6547159167176275,307.895536209017621
33.8,0,0,3650.41280210154764,46.8115108947497731,-23.3271033761338167,-54.1995628045413582,307.101547779821828
33.9,0,0,3645.74250407560339,47.3747760035855734,-22.7239721049571344,-54.7392056265099143,306.360941414024921
34,0,0,3640.9782479999385,47.9426112295988602,-22.1678406993815571,-55.2784729478705401,305.682617323281534
34.1,0,0,3636.12025566416969,48.5148221123887922,-21.6664622506448197,-55.8216532071007521,305.075116174254049
34.2,0,0,3631.16872322102336,49.0912252307872734,-21.2273768615458707,-56.372304292070325,304.546593605634371
34.3,0,0,3626.12381840456965,49.6716481198055106,-20.8579125869277568,-56.9330728915824125,304.104813691116192
34.4,0,0,3620.98567851559255,50.2559290834764383,-20.5651927009425499,-57.5055312984679858,303.757151803175361
34.5,0,0,3615.75440930552395,50.8439168954030265,-20.356137230802716,-58.0900392842531161,303.510594784702846
34.6,0,0,3610.43008486009421,51.4354703809567511,-20.2374447197214451,-58.6856384429541578,303.371724261241184
34.7,0,0,3605.01274857301723,52.0304578785590337,-20.2155388008632002,-59.2899860342733191,303.346667470879311
34.8,0,0,3599.50241528149081,52.628756580732464,-20.296463672746043,-59.8993348468640576,303.440999455217536
34.9,0,0,3593.89907460183667,53.230251760194804,-20.4857135014118761,-60.5085649272798491,303.659581387442643
35,0,0,3588.20269541834023,53.8348358909687406,-20.7879839604627783,-61.1112721226784359,304.006323040143741
35.1,0,0,3582.41323148215588,54.4424076792428693,-21.2068406209721658,-61.6999171639218957,304.483863977378405
35.2,0,0,3576.53062799687859,55.0528710241611279,-21.7443098076718755,-62.2660373153902427,305.09317907112802
35.3,0,0,3570.55482899249591,55.6661339332082719,-22.400413498574359,-62.8005202323399132,305.833130027638106
35.4,0,0,3564.48578530051191,56.2821074211061187,-23.1726903493620036,-63.2939363700259818,306.700005228256259
35.5,0,0,3558.32346284182586,56.9007044245890157,-24.0557674136522905,-63.7369219167155023,307.687112757490411
35.6,0,0,3552.06785088969809,57.521838767546086,-25.0410663535003586,-64.1205988128185993,308.784510728113048
35.7,0,0,3545.71897004899802,58.145424211266949,-26.1167361786949321,-64.4370123844757643,309.978967181651569
35.8,0,0,3539.2768794715098,58.7713736242786524,-27.2678934603539851,-64.679561380645282,311.254230566025683
35.9,0,0,3532.7416831348537,59.3995983025383509,-28.4772150958918999,-64.8433911383077231,312.591655624447469
36,0,0,3526.11353475491933,60.0300074673701758,-29.7258698121201839,-64.9257197303678453,313.971170230158179
36.1,0,0,3519.39264107358531,60.6625079621919028,-30.9947042038286291,-64.9260703510268513,315.372497814258338
36.2,0,0,3512.57926334199692,61.2970041621647468,-32.2655367461250506,-64.8463908781092329,316.776487126173947
36.3,0,0,3505.67371681479335,61.9333981030400196,-33.5223795911208953,-64.691052190902127,318.166366893227007
36.4,0,0,3498.67636817146467,62.5715898270699071,-34.7524157577988078,-64.4667280732426775,319.52875026984583
36.5,0,0,3491.58763094532424,63.2114779347926401,-35.9466068800337339,-64.1821689231491064,320.854261197799815
36.6,0,0,3484.40795892523511,63.8529603237678742,-37.0998784891332676,-63.8478874103285605,322.137726514983967
36.7,0,0,3477.13783785900296,64.4959350861726506,-38.2109037085906422,-63.4757764700255862,323.377951762232101
36.8,0,0,3469.77777557068521,65.1403015304621249,-39.2815628297579593,-63.0786796511325605,324.577155804821075
36.9,0,0,3462.3282910024559,65.785961284835949,-40.3161854083811164,-62.6699324719384805,325.740169529469597
37,0,0,3454.7899024267922,66.4328194351622159,-41.320683610468059,-62.2628924826547632,326.873507326135723
37.1,0,0,3447.16311540636661,67.0807856451448856,-42.3016681462121511,-61.8704758690660341,327.984404360340307
37.2,0,0,3439.44841103730323,67.7297752035000542,-43.2656114464204364,-61.5047195183797655,329.079887852102047
37.3,0,0,3431.64623497360571,68.3797099425083417,-44.2180957565592934,-61.176388772838763,330.165925528247271
37.4,0,0,3423.7569878570157,69.0305189733433338,-45.1631625085025732,-60.8946516311927226,331.246674847636314
37.5,0,0,3415.781017730651,69.6821391878848431,-46.102766394034596,-60.6668389896711702,332.323844987154473
37.6,0,0,3407.71861486474427,70.3345154851759986,-47.0363331553898831,-60.4983069767258286,333.396179832869962
37.7,0,0,3399.57000952668977,70.9876006909476587,-47.9604226828814078,-60.3924112575551533,334.459072606863344
37.8,0,0,3391.33537288032039,71.6413551543116398,-48.8685060405685476,-60.35059456774799,335.504328628804615
37.9,0,0,3383.01482121325125,72.2957460232910165,-49.7508734995722648,-60.3725784147307039,336.52009901847407
38,0,0,3374.60842332667198,72.9507462213989726,-50.5946973889704879,-60.4566391456794889,337.491011840505848
38.1,0,0,3366.11621085142497,73.606333168023653,-51.3842757053606576,-60.5999391790484125,338.398525632382587
38.2,0,0,3357.53819088408272,74.2624873065123836,-52.1014778890035686,-60.7988781251743902,339.221521709184287
38.3,0,0,3348.87436021885333,74.9191905207449906,-52.7264022609751706,-61.0494275702551761,339.937135794483083
38.4,0,0,3340.12472029574155,75.5764245337546896,-53.2382362961377069,-61.3474184844805421,340.521807796550661
38.5,0,0,3331.28929180971954,76.2341693888935197,-53.6162887286075147,-61.6887612335848345,340.952503896666883
38.6,0,0,3322.36812796568211,76.8924021126496484,-53.8411398985829734,-62.0695931027867616,341.208041337906025
38.7,0,0,3313.36132540899916,77.551095649846431,-53.8958370867460985,-62.4863637185131395,341.270426967905848
38.8,0,0,3304.26903196228022,78.2102181455304049,-53.767047205454503,-62.9358806737202698,341.126108146405102
38.9,0,0,3295.09145057806154,78.8697326262718121,-53.4460713248531647,-63.4153422950832208,340.767030197439396
39,0,0,3285.82883909322027,79.5295971062462286,-52.9296247945329341,-63.9223796855854758,340.191398597499301
39.1,0,0,3276.48150569832887,80.189765115012122,-52.2202943923775109,-64.4551163111528354,339.404057335272455
39.2,0,0,3267.04980044342165,80.8501866137546017,-51.326602264555099,-65.0122337219590776,338.416419067152219
39.3,0,0,3257.53410317513499,81.5108092398632635,-50.2626379463175539,-65.5930121517791349,337.245919711865213
39.4,0,0,3247.93480880536072,82.1715797945850284,-49.0472650843903111,-66.1973014318229787,335.915019933085034
39.5,0,0,3238.25231089399722,82.8324458699120356,-47.702964835671537,-66.8253766902994641,334.449834188042132
39.6,0,0,3228.48698470893487,83.4933574972447445,-46.2544341870255664,-67.4776475050484805,332.878525149158065
39.7,0,0,3218.63917109033491,84.1542686944454488,-44.727102223582591,-68.1542169907579023,331.229644748691328
39.8,0,0,3208.70916239962298,84.8151387897560909,-43.1457496212335982,-68.854322860259586,329.530621902005123
39.9,0,0,3198.69719172422447,85.4759334111924431,-41.5334115473125323,-69.5757272282444745,327.806586708253178
40,0,0,3188.60342642568367,86.136625048989643,-39.910715120754567,-70.3141471960160089,326.079685639847412
40.1,0,0,3178.42796684424593,86.7971931256855243,-38.2957585133708633,-71.0628279077881615,324.368991632413099
40.2,0,0,3168.17085049034449,87.4576235444066725,-36.7045877259078352,-71.8123514986041016,322.691056024081263
40.3,0,0,3157.83206176447447,88.1179077265702233,-35.1522695543185861,-72.5507506035942669,321.061087309932816
40.4,0,0,3147.41154674353538,88.7780411946609433,-33.6544852559968959,-73.2639578583001025,319.494665294664401
40.5,0,0,3136.90923199928056,89.4380218002174132,-32.2294629233436538,-73.9365781578584773,318.009792747925815
40.6,0,0,3126.32504605953773,90.0978477348768507,-30.8999202899168317,-74.5529235335959441,316.62894271607621
40.7,0,0,3115.65894178310873,90.7575154910169601,-29.6945286289410646,-75.0982065931015228,315.380602709821972
40.8,0,0,3104.91091770332059,91.417017951571836,-28.6483100035923748,-75.5597536444581834,314.299723674005236
40.9,0,0,3094.08103639625688,92.0763427844515832,-27.8014633075396844,-75.9280804701529917,313.42656984620794
41,0,0,3083.16943823172505,92.7354712939837356,-27.196469457727158,-76.1976801142876354,312.803824497394714
41.1,0,0,3072.17634916808947,93.3943778537155112,-26.8739021212003415,-76.3674070663983713,312.472384719881802
41.2,0,0,3061.10208192410346,94.0530299045435925,-26.8679195359807608,-76.4404005639689075,312.466827634914125
41.3,0,0,3049.94703037228783,94.7113887215445374,-27.2026016037459364,-76.423558115150513,312.811716993722143
41.4,0,0,3038.71165653964636,95.3608506336323103,-27.8894435667268681,-76.3265279686495575,313.519048340004417
41.5,0,0,3027.39646666271983,96.0081053598647429,-28.9239731551047754,-76.1599518390177224,314.584734387707613
41.6,0,0,3016.00199778072965,96.655043722651385,-30.2890240191772975,-75.9347574134965981,315.991891398334417
41.7,0,0,3004.52880144799974,97.3016183746907046,-31.9580625910088258,-75.6614104520905641,317.714157330347007
41.8,0,0,2992.97742370528977,97.9477836641468684,-33.8965157805207369,-75.3489950746775747,319.716948474635558
41.9,0,0,2981.34838702218167,98.5934970909298727,-36.0623778964853798,-75.0045898377991875,321.957979520529761
42,0,0,2969.64217590460748,99.2387204135435468,-38.4062728826522033,-74.6330653048305663,324.387229937272139
42.1,0,0,2957.85922766301337,99.8834202973599474,-40.8715068407413895,-74.2373691587063576,326.946904359889174
42.2,0,0,2945.9999292085613,100.527568439872979,-43.3947864797058926,-73.8192724728314005,329.572080279068928
42.3,0,0,2934.06462014568706,101.171141161801728,-45.9081499530120922,-73.3804429578363937,332.192609330956543
42.4,0,0,2922.05360183511675,101.814118511950156,-48.3422865807767579,-72.9236212612842962,334.736466725454022
42.5,0,0,2909.96715121457828,102.456482991212539,-50.6309308785626584,-72.4536412090023703,337.134246036369007
42.6,0,0,2897.80553763873149,103.09821804984179,-52.7155952431361285,-71.9780752038791576,339.32406526322535
42.7,0,0,2885.56904053060043,103.739306544138117,-54.5497337726242506,-71.5073919017325181,341.25596537800692
42.8,0,0,2873.25796543679053,104.37972934860322,-56.1015704167410689,-71.0546445857278428,342.89501013145258
42.9,0,0,2860.87265626499766,105.019464303687954,-57.3551880454284273,-70.6348145091557313,344.222648528643106
43,0,0,2848.41350189760942,105.658485640547269,-58.3098838236752144,-70.2639784639078329,345.236304526181073
43.1,0,0,2835.88093609044608,106.296763965712628,-58.9780981030420861,-69.9584492494623049,345.947461823225865
43.2,0,0,2823.27543038972044,106.934266818921088,-59.3823607148005763,-69.7339744238405643,346.378657749463628
43.3,0,0,2810.59748070995965,107.570959757156245,-59.5516983394863217,-69.6050077028055796,346.559816585919293
43.4,0,0,2797.84758897218035,108.206807764596022,-59.5178728230155158,-69.5840189012860719,346.524299856133155
43.5,0,0,2785.02624192080202,108.841777046050026,-59.3117265789530421,-69.6807987387313972,346.304978721657676
43.6,0,0,2772.1338896027064,109.4758366116058,-58.9598253394326051,-69.9017399714957151,345.930564933153164
43.7,0,0,2759.17092603575202,110.108959827106901,-58.4815223084655713,-70.24912452289756,345.422379083958788
43.8,0,0,2746.13767469702407,110.741125502558134,-57.8865275706805136,-70.7204912823717251,344.791692464639311
43.9,0,0,2733.03438062274972,111.372318444311418,-57.1730652715740817,-71.3081859721436331,344.037764043276582
44,0,0,2719.86121049578924,112.002529371912587,-56.3267541332292581,-71.9991910305093228,343.146725370801335
44.1,0,0,2706.61826088538828,112.631754192021589,-55.3204683658650893,-72.77530345736794,342.091562295336757
44.2,0,0,2693.30557388093939,113.259992705706594,-54.1156274855608999,-73.6136859853357777,340.833610546305863
44.3,0,0,2679.92315832779968,113.88724690361569,-52.6655966073066537,-74.4877824373509299,339.326199425532309
44.4,0,0,2666.47101404105842,114.513519062050733,-50.9220616165770465,-75.3685803178781271,337.521255579897115
44.5,0,0,2652.94915605505321,115.138809881986759,-48.8451685126173416,-76.2262268908477694,335.379610113862441
44.6,0,0,2639.35763587607698,115.76311690800236,-46.4175252179682829,-77.0320346344116018,332.885077113782415
44.7,0,0,2625.69655720361106,116.386433423150166,-43.6604659881551527,-77.7608857060189251,330.060694514364229
44.8,0,0,2611.96608443553441,117.008747947046473,-40.6483314370013531,-78.3938820036141522,326.982892134756923
44.9,0,0,2598.1664433352762,117.630044376745673,-37.5142254128671908,-78.9207633867258807,323.787076061749644
45,0,0,2584.29791434600838,118.250302718560164,-34.4414228799663462,-79.3412755276635977,320.658839361320361
45.1,0,0,2570.36082012595307,118.869500274943547,-31.6401163090592483,-79.6646307101669322,317.810521047519558
45.2,0,0,2556.35550963432843,119.487613087783728,-29.316946735921718,-79.9067128609054294,315.450584685874617
45.3,0,0,2542.28234155647669,120.104617404365243,-27.648393591377129,-80.0855525875327885,313.756902488659307
45.4,0,0,2528.14166996554923,120.720490948044656,-26.7650077479873296,-80.2162920169552791,312.860927907091821
45.5,0,0,2513.93383463395685,121.335213670961025,-26.7453935119096577,-80.3069818679021523,312.841652222298308
45.6,0,0,2499.65915775514077,121.948768216798726,-27.6135705529383237,-80.3562111522626594,313.72296373827777
45.7,0,0,2485.31794774612945,122.561139437969146,-29.3341935376721068,-80.3531049306902361,315.468879518410745
45.8,0,0,2470.91050952132491,123.172313629683487,-31.8058718265928455,-80.2798186086064476,317.976892180400171
45.9,0,0,2456.43715945277791,123.782277266133647,-34.8598180675819904,-80.1161815306667364,321.076668552005856
46,0,0,2441.89824233422314,124.391015583453466,-38.2738739208117096,-79.845482641553005,324.544159244709078
46.1,0,0,2427.29414707342539,124.998511251652559,-41.8057418192043571,-79.4597614908941097,328.134954598798799
46.2,0,0,2412.62531804119408,125.60474338382042,-45.2361182411875049,-78.9629459396035145,331.627577863799274
46.3,0,0,2397.89225965584046,126.209687075243863,-48.4037217151310557,-78.3710645157108274,334.858689558891228
46.4,0,0,2383.09553291666043,126.813313575517327,-51.2189599140413918,-77.7100210054106242,337.736915337191704
46.5,0,0,2368.23574385603933,127.415591090550805,-53.656150602255444,-77.0121509106371178,340.235174880176487
