Time,Latitude,Longitude,Altitude,Angle of Attack,Angle of Sideslip,X-Acceleration,Y-Acceleration,Z-Acceleration,Thrust,True Velocity,Ground Velocity,Pitch,Roll,Yaw,Dynamic Pressure,parachute_deploy_gain,Wind Speed,Mach,Angle of Attack(total),Angle of Attack(gust),True Velocity(gust),Acceleration
115.92,40.24847679363974,139.9844496895901,1957.831156771204,0.0271464889152309,-0.5492130235915564,-139.81503907873852,-221.7603206781514,628.8564081445933,0.0,22.032685891740677,6.321387271534419,-87.48748824321915,-58.433638827601904,171.50762814740665,245.34918890561872,1.0,6.296399860788958,0.0662245504179516,0.5498834918161669,21.669111566306437,21.94641703285693,681.3121656365641
115.93,40.24847623308879,139.98444952250554,1957.6108300682188,0.3278207989649097,-0.6501459302837816,-337.5175007722886,-203.77164484628017,561.2669500342411,0.0,22.032442274724833,6.321270748823431,-67.11220730898084,-48.851412014447675,146.43953024915,245.34918918103511,1.0,6.296281617189152,0.0662236461052824,0.7281150969699889,21.570375953063817,21.930319782366507,685.9019870008175
115.94,40.24847567254809,139.98444935542412,1957.3905057985423,0.6595706538852673,-0.7435146318646815,-509.4167428660059,-164.82133151014517,441.4470619578364,0.0,22.0321986643588,6.321154217269583,-56.38591363509386,-35.53094948436404,130.63686820866576,245.3491894568174,1.0,6.2961633748958,0.0662227418196352,0.9938928691583228,21.484067285340487,21.91541093693754,693.9358743747101
115.95,40.24847511201766,139.98444918834576,1957.1701839655816,1.033285113526316,-0.8163974268598696,-639.5028282496487,-105.9639532485094,276.31395533136623,0.0,22.03195506064221,6.32103767691802,-51.14884064845755,-20.498051785283693,119.61789375356028,245.34918973287853,1.0,6.2960451339110275,0.0662218375610112,1.3168563419551391,21.425084073580408,21.90371999205213,704.6571000410173
115.96,40.248474551497495,139.98444902127045,1956.9498645693363,1.4482240783434168,-0.8534128688322399,-712.1877677639446,-30.46424154435854,77.44341567720036,0.0,22.031711463574908,6.320921127813499,-49.173822317764866,-4.591324582811059,110.64866469225818,245.3491900092193,1.0,6.295926894232725,0.0662209333294097,1.6809257546792558,21.410934342487337,21.89766264035442,717.033450542731
115.97,40.2484739909876,139.98444885419826,1956.7295476086704,1.8814279821362865,-0.8421808887929594,-714.5108738619675,55.6202459591082,-137.99943917079196,0.0,22.0314678731567,6.320804570000551,-49.71145886006638,11.75231455874132,102.07763654315924,245.34919028586856,1.0,6.295808655863014,0.0662200291248289,2.0612580989040663,21.454296477693347,21.899183172090257,729.8378216007974
115.98,40.24847343048797,139.98444868712912,1956.5092330847203,2.2970238660739057,-0.7811176668046176,-639.4301092582001,143.3454365698549,-347.54113361406905,0.0,22.031224289387385,6.32068800352359,-53.05421445278623,28.134124862659505,92.38582506366438,245.3491905627988,1.0,6.29569041879963,0.0662191249472687,2.426136130723646,21.55387873072395,21.90853041395103,741.7571154799313
115.99,40.248472869998615,139.98444852006307,1956.28892099635,2.6727225706819886,-0.6804574583815785,-489.2928313927497,221.63798084038305,-525.6050846117973,0.0,22.030980712266786,6.320571428426804,-60.914849244413496,43.88321352876537,79.17248649904222,245.3491908400384,1.0,6.295572183043779,0.0662182207967275,2.7579217523847954,21.69551764106448,21.924097217249493,751.5261634654581
116.0,40.24847230951953,139.98444835300006,1956.0686113435595,3.00860667876694,-0.5556826818830038,-278.02145064375395,279.02454400474244,-647.7090172566952,0.0,22.03073714179458,6.320454844754244,-78.04445923347376,57.31689522200358,57.25740432247598,245.34919111758555,1.0,6.295453948595726,0.0662173166732038,3.0594466056487732,21.86154980979122,21.94345207860288,758.0749265150152
116.01,40.2484717490507,139.98444818594015,1955.8483041252136,-2.966916816270538,-0.4219935970219514,-30.56411711267473,306.0180583731621,-695.725546848806,0.0,22.03049357797079,6.320338252549577,-111.20145900442265,63.88412381963905,19.57873212574492,245.34919139547276,1.0,6.295335715453207,0.0662164125766966,2.9967507059301988,21.98934578958197,21.964207578051266,760.6676369107781
116.02,40.24847118859216,139.98444801888334,1955.6279993424475,-2.674570269415475,-0.2927659892180179,220.9691669365292,297.4143855890112,-662.4263974847544,0.0,22.030250020795062,6.320221651856508,-146.14672119018903,58.69046636866718,340.1250040583594,245.34919167366988,1.0,6.295217483619688,0.0662155085072053,2.690534479450021,22.082617116926652,21.984262646864963,759.0068653026417
116.03,40.248470628143885,139.98444785182957,1955.4076969975324,-2.387562244904278,-0.1797241328346817,443.60246170013914,253.6242618579971,-553.4618383178974,0.0,22.030006470267217,6.320105042718426,-165.06708370931125,45.77877100502814,316.4612834289246,245.34919195212095,1.0,6.295099253092642,0.0662146044647309,2.3943131663878456,22.16421578488472,22.001775515793785,753.2784456651231
116.04,40.24847006770589,139.9844476847789,1955.1873970870615,-2.1002010821542285,-0.0930006295113715,610.1088286435864,180.5048663074809,-385.8862867052204,0.0,22.029762926651056,6.319988424948291,-173.76551831207576,30.15632348088894,302.4896583960256,245.34919223679103,1.0,6.294980790864128,0.0662137004500632,2.1022582687468585,22.22325689291229,22.015154428343216,744.1256720586075
116.05,40.24846950727816,139.98444751773127,1954.9670996121704,-1.8114618209660551,-0.0405309673013141,703.6560359728614,87.80773764055012,-183.84857851280816,0.0,22.02951938998842,6.31987179688714,-177.54463940383673,13.756504641567515,292.49660168259976,245.34919252858916,1.0,6.29486205657886,0.0662127964633287,1.811915047881989,22.25167950741117,22.02315280106357,732.5587454749092
116.06,40.24846894686071,139.9844473506868,1954.746804571724,-1.5243599329652984,-0.0270077775745045,719.202890779211,-13.069662233313428,26.79460015426646,0.0,22.029275859968095,6.319755158267332,-178.38594213759805,-2.6710884594425353,283.8497485643012,245.349192820616,1.0,6.294743323605398,0.0662118925035906,1.524599112281522,22.24496051371732,22.025033488344302,719.8205087197041
116.07,40.24846838645352,139.98444718364533,1954.5265119679927,-1.2438841356544357,-0.0531326876595114,661.8718637069961,-111.17777021360344,223.04239589045892,0.0,22.02903233658996,6.319638509141428,-176.71626673438055,-18.70458595506146,274.97398940940167,245.34919311281777,1.0,6.29462459194454,0.0662109885708501,1.245018225526224,22.202514721631022,22.020686274725342,707.2360079359629
116.08,40.24846782605663,139.9844470166069,1954.3062217987065,-0.9740961415044996,-0.1158759292170783,543.618720858739,-197.36508983436815,387.34947112183033,0.0,22.02878881985376,6.319521849561828,-171.91198603823315,-33.916850139867655,264.26460030692874,245.3491934052495,1.0,6.294505861597626,0.0662100846651043,0.9809634193844295,22.12722018103847,22.010587083863975,696.070330592952
116.09,40.24846726567,139.98444684957167,1954.0859340649993,-0.7158673045798319,-0.2097047838677009,379.75275692292627,-264.7436040367584,508.164837703993,0.0,22.028545309759405,6.319405179580663,-161.9430073824782,-47.533355431884246,249.1488556680329,245.3491936978858,1.0,6.294387132562264,0.0662091807863535,0.7459489297568467,22.02420306649359,21.995605032882477,687.4102374475234
116.1,40.248466705293644,139.98444668253947,1953.8656487657368,-0.4659940269951135,-0.3280008631917874,186.39843422831595,-308.4951327161856,579.0626864070274,0.0,22.02830180630671,6.31928849924984,-142.77925884108973,-57.70275654653065,225.25764108706736,245.3491939907557,1.0,6.294268404839782,0.0662082769345959,0.5698531629046714,21.899595788729204,21.97677983261323,682.0756688090172
116.11,40.24846614492759,139.9844465155103,1953.64536590319,-0.2170428979256807,-0.4638767164137637,-20.7140174877969,-325.4062494755189,597.3649202242522,0.0,22.02805830949555,6.3191718086210065,-113.27162250850355,-60.784039330204514,191.19833970963657,245.3491942838048,1.0,6.294149678429369,0.0662073731098326,0.5121407992867095,21.759935797215395,21.955193521303123,680.5609051603946
116.12,40.24846558457179,139.98444634848428,1953.425085473952,0.0432990208913589,-0.6100142099739863,-226.3245411400262,-313.5009303858532,563.0160598107399,0.0,22.02781481932567,6.319055107745668,-86.50290836645507,-54.91178662633834,159.84663088252464,245.34919457711663,1.0,6.294030953331178,0.0662064693120598,0.6115489111597013,21.612555131556192,21.931995821552857,683.0027195259545
116.13,40.248465024226284,139.9844461814613,1953.2048074802935,0.3343059086673482,-0.757299248726158,-415.12041758036287,-272.0230517434011,478.1610158228564,0.0,22.027571335796964,6.318938396674984,-70.92201876101642,-43.303689550306345,139.4378948553734,245.34919487063743,1.0,6.293912229544928,0.0662055655412787,0.8278019596886532,21.467302315483252,21.908618511534065,689.1730253170344
116.14,40.248464463891075,139.9844460144414,1952.98453192108,0.6850156109145354,-0.8917535452154551,-571.2811478167448,-201.86491654236633,347.5390738732521,0.0,22.02732785890928,6.318821675459955,-63.01366893722271,-29.06678054933233,126.19138113156473,245.34919516439643,1.0,6.293793507072104,0.0662046617974877,1.1244700448081355,21.34034335188596,21.887257194846978,698.4948118992379
116.15,40.248463903566126,139.9844458474246,1952.7642587951752,1.128151887887447,-0.9897884134946072,-678.7404682978565,-106.36018813053292,179.48547650954174,0.0,22.027084388662328,6.318704944151478,-59.380880522645455,-13.572107818046522,116.32298165438182,245.34919545842047,1.0,6.293674785911225,0.0662037580806845,1.5007601987364547,21.259917166930048,21.87161652116839,710.0817905017796
