time,thrust
7.117,1069.406006
7.118,1076.871338
7.119,1093.668213
7.12,1089.313477
7.121,1098.022949
7.122,1064.429077
7.123,1035.189941
7.124,1011.549805
7.125,1023.369873
7.126,1019.015137
7.127,1024.614136
7.128,1038.922607
7.129,1035.189941
7.13,1051.364868
7.131,1058.830078
7.132,1075.005005
7.133,1068.161743
7.134,1089.935547
7.135,1086.825073
7.136,1100.511475
7.137,1053.231079
7.138,1032.079468
7.139,1027.724609
7.14,1015.282471
7.141,994.130737
7.142,1008.43927
7.143,1014.660339
7.144,1037.056274
7.145,1050.120605
7.146,1066.29541
7.147,1084.336548
7.148,1080.604004
7.149,1071.894409
7.15,1091.17981
7.151,1101.755615
7.152,1073.760742
7.153,1028.968872
7.154,1007.195068
7.155,991.020203
7.156,1002.840271
7.157,992.886536
7.158,999.729736
7.159,1038.300537
7.16,1050.120605
7.161,1071.272339
7.162,1068.783813
7.163,1084.95874
7.164,1070.650146
7.165,1076.871338
7.166,1081.848145
7.167,1079.359741
7.168,1068.161743
7.169,1005.950806
7.17,1014.660339
7.171,1004.706604
7.172,981.066467
7.173,1008.43927
7.174,1020.259338
7.175,1025.236206
7.176,1033.945801
7.177,1068.161743
7.178,1056.341675
7.179,1085.580811
7.18,1059.452271
7.181,1057.585938
7.182,1065.67334
7.183,1032.701538
7.184,1073.760742
7.185,1035.189941
7.186,1042.033203
7.187,1017.148804
7.188,1021.50354
7.189,998.485535
7.19,1007.817139
7.191,1035.189941
7.192,1038.922607
7.193,1060.696411
7.194,1056.963745
7.195,1080.604004
7.196,1065.67334
7.197,1076.249146
7.198,1075.005005
7.199,1076.249146
7.2,1052.609009
7.201,1039.544678
7.202,1033.945801
7.203,1014.660339
7.204,1010.305603
7.205,987.909668
7.206,994.130737
7.207,1010.305603
7.208,1030.835205
7.209,1063.807007
7.21,1070.650146
7.211,1076.871338
7.212,1062.562744
7.213,1084.95874
7.214,1066.91748
7.215,1052.609009
7.216,1050.120605
7.217,1025.858276
7.218,1039.544678
7.219,1047.632202
7.22,1036.434204
7.221,1019.015137
7.222,1007.195068
7.223,1027.102539
7.224,1032.701538
7.225,1025.858276
7.226,1051.986938
7.227,1047.632202
7.228,1056.341675
7.229,1060.696411
7.23,1066.29541
7.231,1055.719604
7.232,1034.567871
7.233,1051.986938
7.234,1039.544678
7.235,1058.830078
7.236,1053.231079
7.237,1056.341675
7.238,1047.01001
7.239,1032.701538
7.24,1032.701538
7.241,992.264404
7.242,1009.683472
7.243,1004.706604
7.244,1044.521606
7.245,1055.097412
7.246,1055.097412
7.247,1070.028076
7.248,1070.650146
7.249,1055.719604
7.25,1033.323608
7.251,1022.747803
7.252,1033.323608
7.253,1049.498535
7.254,1040.78894
7.255,1037.056274
7.256,1037.056274
7.257,1037.056274
7.258,1031.457275
7.259,1023.369873
7.26,1043.277344
7.261,1043.899536
7.262,1040.78894
7.263,1030.835205
7.264,1025.858276
7.265,1040.16687
7.266,1024.614136
7.267,1015.282471
7.268,1023.369873
7.269,1040.78894
7.27,1027.724609
7.271,1039.544678
7.272,1063.807007
7.273,1050.742676
7.274,1045.143677
7.275,1059.452271
7.276,1038.300537
7.277,1026.480469
7.278,1003.462402
7.279,1030.213135
7.28,1020.259338
7.281,1013.416138
7.282,1026.480469
7.283,1038.300537
7.284,1032.701538
7.285,1027.102539
7.286,1030.213135
7.287,1030.213135
7.288,1035.189941
7.289,1025.858276
7.29,1035.189941
7.291,1007.817139
7.292,1025.236206
7.293,1026.480469
7.294,1047.01001
7.295,1046.387939
7.296,1014.038269
7.297,1017.770874
7.298,1039.544678
7.299,1042.655273
7.3,1051.364868
7.301,1033.945801
7.302,1027.102539
7.303,1047.01001
7.304,1026.480469
7.305,1037.056274
7.306,1023.369873
7.307,1020.259338
7.308,1014.660339
7.309,1018.393005
7.31,1031.457275
7.311,1022.747803
7.312,1035.189941
7.313,1019.015137
7.314,1055.097412
7.315,1050.742676
7.316,1044.521606
7.317,1032.079468
7.318,1017.770874
7.319,1027.102539
7.32,1026.480469
7.321,1028.968872
7.322,1020.88147
7.323,1015.282471
7.324,1036.434204
7.325,1033.323608
7.326,1048.876343
7.327,1050.120605
7.328,1039.544678
7.329,1019.015137
7.33,1014.660339
7.331,1010.305603
7.332,1028.346802
7.333,1022.125671
7.334,1039.544678
7.335,1019.015137
7.336,1010.927673
7.337,1022.125671
7.338,1013.416138
7.339,1033.945801
7.34,1022.125671
7.341,1047.632202
7.342,1033.323608
7.343,1039.544678
7.344,1033.323608
7.345,1030.835205
7.346,1025.858276
7.347,1027.102539
7.348,1039.544678
7.349,1028.346802
7.35,998.485535
7.351,1019.015137
7.352,1032.079468
7.353,1033.323608
7.354,1038.300537
7.355,1040.16687
7.356,1030.835205
7.357,1029.590942
7.358,1027.724609
7.359,1023.992004
7.36,1010.927673
7.361,1038.922607
7.362,1033.945801
7.363,1038.922607
7.364,1045.765869
7.365,1032.079468
7.366,1040.16687
7.367,1000.973938
7.368,1015.904602
7.369,1033.945801
7.37,1032.079468
7.371,1051.364868
7.372,1026.480469
7.373,1021.50354
7.374,1033.945801
7.375,1022.125671
7.376,1037.056274
7.377,1033.323608
7.378,1025.236206
7.379,1043.899536
7.38,1029.590942
7.381,1031.457275
7.382,999.729736
7.383,1007.817139
7.384,1025.858276
7.385,1011.549805
7.386,1017.770874
7.387,1015.282471
7.388,1042.033203
7.389,1056.963745
7.39,1053.231079
7.391,1060.696411
7.392,1022.747803
7.393,1015.904602
7.394,999.729736
7.395,1015.282471
7.396,1014.660339
7.397,1019.015137
7.398,1022.747803
7.399,1033.323608
7.4,1029.590942
7.401,1032.079468
7.402,1038.300537
7.403,1027.724609
7.404,1013.416138
7.405,1032.079468
7.406,1020.259338
7.407,1020.259338
7.408,1020.259338
7.409,1012.171936
7.41,1012.171936
7.411,1020.88147
7.412,1024.614136
7.413,1023.369873
7.414,1019.637207
7.415,1004.084473
7.416,1040.16687
7.417,1020.259338
7.418,1027.102539
7.419,1045.765869
7.42,1028.346802
7.421,1055.719604
7.422,1032.079468
7.423,1039.544678
7.424,1022.747803
7.425,1022.747803
7.426,1022.747803
7.427,1039.544678
7.428,1025.236206
7.429,1017.148804
7.43,1027.724609
7.431,1024.614136
7.432,1041.411011
7.433,1023.992004
7.434,1032.079468
7.435,1014.038269
7.436,1022.125671
7.437,1020.259338
7.438,1018.393005
7.439,1011.549805
7.44,1022.747803
7.441,1008.43927
7.442,1022.747803
7.443,1024.614136
7.444,1032.701538
7.445,1038.300537
7.446,1060.696411
7.447,1020.259338
7.448,1003.462402
7.449,1023.992004
7.45,1053.231079
7.451,1009.683472
7.452,1002.21814
7.453,1021.50354
7.454,1019.015137
7.455,1024.614136
7.456,1022.747803
7.457,1028.346802
7.458,1020.88147
7.459,1032.701538
7.46,1035.189941
7.461,1028.346802
7.462,1020.259338
7.463,1025.236206
7.464,1033.323608
7.465,1007.817139
7.466,1015.904602
7.467,1022.747803
7.468,1019.015137
7.469,1011.549805
7.47,1011.549805
7.471,1021.50354
7.472,1025.236206
7.473,1039.544678
7.474,1040.78894
7.475,1033.323608
7.476,1022.747803
7.477,1030.213135
7.478,1009.061401
7.479,1024.614136
7.48,1019.015137
7.481,1014.038269
7.482,1016.526672
7.483,998.485535
7.484,1024.614136
7.485,1022.747803
7.486,1051.986938
7.487,1035.812134
7.488,1002.840271
7.489,1018.393005
7.49,1024.614136
7.491,1047.01001
7.492,1048.254272
7.493,1027.724609
7.494,1017.148804
7.495,1014.660339
7.496,1008.43927
7.497,1012.794006
7.498,1019.015137
7.499,1022.747803
7.5,1017.148804
7.501,1019.637207
7.502,1043.277344
7.503,1033.323608
7.504,1028.968872
7.505,1020.88147
7.506,1021.50354
7.507,1026.480469
7.508,1032.079468
7.509,1030.213135
7.51,1012.794006
7.511,1024.614136
7.512,1017.770874
7.513,1033.945801
7.514,1002.21814
7.515,1005.950806
7.516,1020.88147
7.517,1025.236206
7.518,1014.038269
7.519,1040.16687
7.52,1022.747803
7.521,1028.968872
7.522,1045.765869
7.523,1037.056274
7.524,1045.143677
7.525,1005.950806
7.526,1021.50354
7.527,1014.038269
7.528,1002.840271
7.529,1035.189941
7.53,985.421204
7.531,1004.706604
7.532,1023.369873
7.533,1015.282471
7.534,1032.079468
7.535,1030.213135
7.536,1042.655273
7.537,1035.812134
7.538,1030.213135
7.539,1019.015137
7.54,1024.614136
7.541,1025.858276
7.542,1023.992004
7.543,1021.50354
7.544,997.241272
7.545,1010.305603
7.546,1003.462402
7.547,1028.968872
7.548,1050.120605
7.549,1013.416138
7.55,1034.567871
7.551,1013.416138
7.552,1009.683472
7.553,1026.480469
7.554,1022.125671
7.555,1025.858276
7.556,1010.927673
7.557,1004.084473
7.558,1034.567871
7.559,1000.351868
7.56,989.15387
7.561,1011.549805
7.562,1009.061401
7.563,1016.526672
7.564,1007.195068
7.565,1021.50354
7.566,1022.747803
7.567,1015.904602
7.568,1027.102539
7.569,1007.817139
7.57,1002.840271
7.571,997.241272
7.572,1022.747803
7.573,1020.259338
7.574,1014.038269
7.575,1026.480469
7.576,1035.812134
7.577,1028.346802
7.578,1033.323608
7.579,1014.660339
7.58,999.107605
7.581,1014.660339
7.582,1012.171936
7.583,1014.038269
7.584,996.619202
7.585,1009.061401
7.586,1035.812134
7.587,1020.88147
7.588,1002.21814
7.589,986.043335
7.59,999.729736
7.591,1005.328735
7.592,1018.393005
7.593,999.107605
7.594,1014.038269
7.595,1028.346802
7.596,1020.259338
7.597,1015.904602
7.598,1012.794006
7.599,1005.328735
7.6,1027.724609
7.601,1036.434204
7.602,1024.614136
7.603,1019.015137
7.604,1025.236206
7.605,1017.770874
7.606,1004.084473
7.607,1013.416138
7.608,1004.706604
7.609,998.485535
7.61,1015.904602
7.611,1013.416138
7.612,1040.16687
7.613,1019.015137
7.614,1008.43927
7.615,1017.148804
7.616,1001.596069
7.617,1017.770874
7.618,1013.416138
7.619,997.241272
7.62,999.107605
7.621,990.398071
7.622,1009.683472
7.623,1027.102539
7.624,1011.549805
7.625,1022.747803
7.626,1019.015137
7.627,1011.549805
7.628,1018.393005
7.629,1021.50354
7.63,1020.88147
7.631,993.508667
7.632,1002.21814
7.633,1031.457275
7.634,1021.50354
7.635,1005.328735
7.636,997.241272
7.637,1001.596069
7.638,999.729736
7.639,1006.572937
7.64,1015.904602
7.641,1009.061401
7.642,1012.794006
7.643,994.752869
7.644,997.241272
7.645,999.729736
7.646,1000.351868
7.647,1004.084473
7.648,1029.590942
7.649,1017.148804
7.65,1007.195068
7.651,1004.706604
7.652,1010.305603
7.653,1032.701538
7.654,1016.526672
7.655,1006.572937
7.656,1014.660339
7.657,1020.259338
7.658,1012.794006
7.659,1007.817139
7.66,1010.927673
7.661,982.310669
7.662,998.485535
7.663,1002.21814
7.664,1017.148804
7.665,1027.724609
7.666,1015.282471
7.667,1021.50354
7.668,987.287537
7.669,1005.328735
7.67,1003.462402
7.671,995.374939
7.672,988.531738
7.673,996.619202
7.674,1019.637207
7.675,1004.084473
7.676,1014.660339
7.677,1028.346802
7.678,1011.549805
7.679,1014.038269
7.68,995.374939
7.681,1005.328735
7.682,989.15387
7.683,995.99707
7.684,994.752869
7.685,1004.706604
7.686,1010.305603
7.687,1005.950806
7.688,1030.835205
7.689,1014.038269
7.69,1030.213135
7.691,999.729736
7.692,1003.462402
7.693,1005.950806
7.694,999.729736
7.695,1003.462402
7.696,1007.817139
7.697,1010.305603
7.698,1003.462402
7.699,1038.922607
7.7,999.107605
7.701,989.776001
7.702,1018.393005
7.703,999.729736
7.704,1022.747803
7.705,1014.660339
7.706,1011.549805
7.707,1007.195068
7.708,1009.061401
7.709,984.799133
7.71,984.177002
7.711,998.485535
7.712,1002.840271
7.713,1022.747803
7.714,1014.038269
7.715,1014.038269
7.716,1019.637207
7.717,1014.038269
7.718,998.485535
7.719,983.554871
7.72,995.374939
7.721,994.752869
7.722,991.020203
7.723,997.241272
7.724,991.020203
7.725,1005.328735
7.726,1000.973938
7.727,1003.462402
7.728,1031.457275
7.729,1019.015137
7.73,1042.033203
7.731,1021.50354
7.732,1023.369873
7.733,1007.195068
7.734,999.107605
7.735,1001.596069
7.736,999.729736
7.737,1012.171936
7.738,980.444336
7.739,991.020203
7.74,1014.038269
7.741,1000.973938
7.742,1007.817139
7.743,1016.526672
7.744,1003.462402
7.745,1012.171936
7.746,1015.904602
7.747,1002.21814
7.748,1002.21814
7.749,1002.840271
7.75,997.241272
7.751,984.177002
7.752,979.822205
7.753,1007.195068
7.754,999.729736
7.755,991.020203
7.756,986.043335
7.757,1006.572937
7.758,1007.195068
7.759,1001.596069
7.76,1012.794006
7.761,996.619202
7.762,986.043335
7.763,989.15387
7.764,999.107605
7.765,1003.462402
7.766,1018.393005
7.767,998.485535
7.768,1023.369873
7.769,1004.706604
7.77,984.177002
7.771,994.130737
7.772,981.066467
7.773,988.531738
7.774,987.909668
7.775,987.909668
7.776,1015.282471
7.777,1006.572937
7.778,1019.637207
7.779,1019.637207
7.78,1008.43927
7.781,999.107605
7.782,1015.282471
7.783,1009.061401
7.784,986.043335
7.785,996.619202
7.786,1019.637207
7.787,984.177002
7.788,993.508667
7.789,1007.195068
7.79,995.374939
7.791,987.287537
7.792,1004.706604
7.793,995.99707
7.794,1004.706604
7.795,1009.683472
7.796,1004.084473
7.797,1002.21814
7.798,987.287537
7.799,987.909668
7.8,1013.416138
7.801,1014.660339
7.802,1007.817139
7.803,1013.416138
7.804,1005.950806
7.805,1010.305603
7.806,987.287537
7.807,1013.416138
7.808,999.729736
7.809,999.107605
7.81,1018.393005
7.811,1000.973938
7.812,1015.904602
7.813,1015.904602
7.814,994.130737
7.815,993.508667
7.816,977.333801
7.817,990.398071
7.818,982.9328
7.819,990.398071
7.82,999.729736
7.821,999.107605
7.822,1008.43927
7.823,1007.195068
7.824,1003.462402
7.825,984.799133
7.826,991.020203
7.827,987.909668
7.828,1000.973938
7.829,1001.596069
7.83,979.200134
7.831,987.909668
7.832,1012.171936
7.833,1018.393005
7.834,996.619202
7.835,1010.927673
7.836,1003.462402
7.837,1005.328735
7.838,1015.282471
7.839,1004.084473
7.84,995.99707
7.841,981.688538
7.842,984.799133
7.843,1009.683472
7.844,1016.526672
7.845,992.264404
7.846,999.107605
7.847,984.177002
7.848,981.066467
7.849,994.130737
7.85,991.642334
7.851,991.020203
7.852,999.729736
7.853,972.356934
7.854,1015.282471
7.855,1005.950806
7.856,1003.462402
7.857,1003.462402
7.858,972.356934
7.859,997.241272
7.86,999.107605
7.861,992.886536
7.862,1002.21814
7.863,987.909668
7.864,1015.904602
7.865,999.729736
7.866,992.886536
7.867,987.287537
7.868,990.398071
7.869,1009.683472
7.87,981.066467
7.871,975.467468
7.872,965.513733
7.873,973.601135
7.874,975.467468
7.875,987.909668
7.876,1005.950806
7.877,991.020203
7.878,1001.596069
7.879,981.066467
7.88,1005.328735
7.881,995.374939
7.882,967.380066
7.883,987.909668
7.884,982.9328
7.885,995.99707
7.886,998.485535
7.887,998.485535
7.888,993.508667
7.889,991.642334
7.89,995.374939
7.891,997.241272
7.892,1005.328735
7.893,990.398071
7.894,989.15387
7.895,983.554871
7.896,999.729736
7.897,999.107605
7.898,994.752869
7.899,1020.88147
7.9,1017.148804
7.901,984.177002
7.902,982.9328
7.903,995.374939
7.904,980.444336
7.905,969.246399
7.906,982.310669
7.907,999.729736
7.908,1012.794006
7.909,977.333801
7.91,995.374939
7.911,1002.840271
7.912,1004.706604
7.913,994.130737
7.914,997.863403
7.915,1004.706604
7.916,989.776001
7.917,977.333801
7.918,1022.747803
7.919,976.0896
7.92,1001.596069
7.921,985.421204
7.922,976.0896
7.923,1021.50354
7.924,964.891602
7.925,972.356934
7.926,971.112671
7.927,979.200134
7.928,1005.950806
7.929,982.9328
7.93,1010.305603
7.931,988.531738
7.932,996.619202
7.933,1016.526672
7.934,997.863403
7.935,999.107605
7.936,964.891602
7.937,969.246399
7.938,986.043335
7.939,1007.195068
7.94,980.444336
7.941,991.020203
7.942,985.421204
7.943,961.158936
7.944,985.421204
7.945,1002.840271
7.946,997.863403
7.947,979.822205
7.948,976.71167
7.949,973.601135
7.95,982.9328
7.951,994.130737
7.952,997.863403
7.953,1005.950806
7.954,984.799133
7.955,994.752869
7.956,974.845337
7.957,987.287537
7.958,972.356934
7.959,974.845337
7.96,978.578003
7.961,984.177002
7.962,985.421204
7.963,973.601135
7.964,979.822205
7.965,968.624268
7.966,984.177002
7.967,991.642334
7.968,976.71167
7.969,973.601135
7.97,989.776001
7.971,986.043335
7.972,994.130737
7.973,984.799133
7.974,979.822205
7.975,982.9328
7.976,1008.43927
7.977,1002.840271
7.978,980.444336
7.979,979.200134
7.98,992.886536
7.981,995.374939
7.982,978.578003
7.983,987.909668
7.984,967.380066
7.985,960.536865
7.986,988.531738
7.987,991.642334
7.988,1002.840271
7.989,991.642334
7.99,984.799133
7.991,997.863403
7.992,1018.393005
7.993,1020.88147
7.994,998.485535
7.995,984.177002
7.996,981.688538
7.997,982.9328
7.998,993.508667
7.999,984.799133
8,971.734802
8.001,995.99707
8.002,1000.973938
8.003,949.960999
8.004,969.868469
8.005,979.200134
8.006,980.444336
8.007,992.264404
8.008,975.467468
8.009,1020.259338
8.01,980.444336
8.011,999.729736
8.012,984.177002
8.013,996.619202
8.014,1035.189941
8.015,971.112671
8.016,990.398071
8.017,975.467468
8.018,976.71167
8.019,1011.549805
8.02,982.310669
8.021,1021.50354
8.022,985.421204
8.023,958.670532
8.024,987.909668
8.025,991.642334
8.026,1030.213135
8.027,997.863403
8.028,992.886536
8.029,990.398071
8.03,968.624268
8.031,955.559937
8.032,981.688538
8.033,1000.973938
8.034,974.845337
8.035,999.729736
8.036,986.043335
8.037,982.310669
8.038,996.619202
8.039,1012.794006
8.04,986.043335
8.041,994.752869
8.042,959.914734
8.043,992.264404
8.044,986.665405
8.045,976.71167
8.046,996.619202
8.047,973.601135
8.048,982.310669
8.049,982.9328
8.05,996.619202
8.051,999.729736
8.052,969.868469
8.053,981.066467
8.054,979.822205
8.055,979.822205
8.056,989.776001
8.057,973.601135
8.058,980.444336
8.059,964.891602
8.06,968.002136
8.061,964.891602
8.062,982.9328
8.063,972.979004
8.064,978.578003
8.065,999.729736
8.066,987.909668
8.067,981.688538
8.068,981.066467
8.069,969.868469
8.07,988.531738
8.071,955.559937
8.072,979.822205
8.073,973.601135
8.074,986.043335
8.075,958.048401
8.076,963.6474
8.077,1017.148804
8.078,975.467468
8.079,977.955933
8.08,981.066467
8.081,994.130737
8.082,987.287537
8.083,976.0896
8.084,956.182068
8.085,968.002136
8.086,974.223267
8.087,981.066467
8.088,965.513733
8.089,966.757935
8.09,990.398071
8.091,995.374939
8.092,974.223267
8.093,977.955933
8.094,977.333801
8.095,983.554871
8.096,982.9328
8.097,976.0896
8.098,989.15387
8.099,995.374939
8.1,974.845337
8.101,988.531738
8.102,963.025269
8.103,969.868469
8.104,969.246399
8.105,958.048401
8.106,957.42627
8.107,956.804199
8.108,970.490601
8.109,983.554871
8.11,968.624268
8.111,987.287537
8.112,979.822205
8.113,977.955933
8.114,984.177002
8.115,965.513733
8.116,979.200134
8.117,961.158936
8.118,968.624268
8.119,974.845337
8.12,988.531738
8.121,977.955933
8.122,987.909668
8.123,971.112671
8.124,977.333801
8.125,975.467468
8.126,967.380066
8.127,940.629333
8.128,972.979004
8.129,969.246399
8.13,966.757935
8.131,979.200134
8.132,976.0896
8.133,987.909668
8.134,987.909668
8.135,984.799133
8.136,971.112671
8.137,972.356934
8.138,980.444336
8.139,970.490601
8.14,985.421204
8.141,977.333801
8.142,981.688538
8.143,979.200134
8.144,984.177002
8.145,974.845337
8.146,966.757935
8.147,989.15387
8.148,961.158936
8.149,968.002136
8.15,968.624268
8.151,972.356934
8.152,995.99707
8.153,968.624268
8.154,971.112671
8.155,961.158936
8.156,954.937866
8.157,967.380066
8.158,973.601135
8.159,974.845337
8.16,972.356934
8.161,962.403198
8.162,976.71167
8.163,977.955933
8.164,957.42627
8.165,985.421204
8.166,977.333801
8.167,977.333801
8.168,972.356934
8.169,981.066467
8.17,970.490601
8.171,987.909668
8.172,976.71167
8.173,963.6474
8.174,983.554871
8.175,977.333801
8.176,989.15387
8.177,967.380066
8.178,965.513733
8.179,963.6474
8.18,967.380066
8.181,963.6474
8.182,964.891602
8.183,964.891602
8.184,958.048401
8.185,989.15387
8.186,976.0896
8.187,971.734802
8.188,975.467468
8.189,976.0896
8.19,977.955933
8.191,975.467468
8.192,977.955933
8.193,963.025269
8.194,966.757935
8.195,957.42627
8.196,976.71167
8.197,967.380066
8.198,961.158936
8.199,981.688538
8.2,969.246399
8.201,971.112671
8.202,968.002136
8.203,964.891602
8.204,966.135803
8.205,972.979004
8.206,953.071533
8.207,947.472534
8.208,972.979004
8.209,969.868469
8.21,995.374939
8.211,976.71167
8.212,989.776001
8.213,963.025269
8.214,965.513733
8.215,976.71167
8.216,957.42627
8.217,977.333801
8.218,968.002136
8.219,973.601135
8.22,990.398071
8.221,979.822205
8.222,997.241272
8.223,978.578003
8.224,979.200134
8.225,976.0896
8.226,972.979004
8.227,966.135803
8.228,964.26947
8.229,979.200134
8.23,964.891602
8.231,968.002136
8.232,958.670532
8.233,966.757935
8.234,966.757935
8.235,981.066467
8.236,954.937866
8.237,961.781067
8.238,984.177002
8.239,972.979004
8.24,988.531738
8.241,966.757935
8.242,964.26947
8.243,981.688538
8.244,969.246399
8.245,969.868469
8.246,969.246399
8.247,993.508667
8.248,964.26947
8.249,970.490601
8.25,961.781067
8.251,968.002136
8.252,960.536865
8.253,971.112671
8.254,969.246399
8.255,964.26947
8.256,947.472534
8.257,958.670532
8.258,972.979004
8.259,964.891602
8.26,982.310669
8.261,968.002136
8.262,959.292603
8.263,969.246399
8.264,975.467468
8.265,974.845337
8.266,974.845337
8.267,958.670532
8.268,989.15387
8.269,983.554871
8.27,990.398071
8.271,968.002136
8.272,971.112671
8.273,983.554871
8.274,956.182068
8.275,957.42627
8.276,946.850464
8.277,960.536865
8.278,968.624268
8.279,966.757935
8.28,976.0896
8.281,979.822205
8.282,957.42627
8.283,951.827332
8.284,973.601135
8.285,974.845337
8.286,980.444336
8.287,972.979004
8.288,989.776001
8.289,964.26947
8.29,953.693665
8.291,961.158936
8.292,958.048401
8.293,966.135803
8.294,959.292603
8.295,984.177002
8.296,960.536865
8.297,979.822205
8.298,983.554871
8.299,977.955933
8.3,966.757935
8.301,967.380066
8.302,969.868469
8.303,959.914734
8.304,963.025269
8.305,963.6474
8.306,970.490601
8.307,950.583069
8.308,957.42627
8.309,976.0896
8.31,976.71167
8.311,955.559937
8.312,956.804199
8.313,974.223267
8.314,959.914734
8.315,979.200134
8.316,951.827332
8.317,949.960999
8.318,954.937866
8.319,958.670532
8.32,969.246399
8.321,988.531738
8.322,960.536865
8.323,956.804199
8.324,972.979004
8.325,984.177002
8.326,972.979004
8.327,956.182068
8.328,960.536865
8.329,976.71167
8.33,968.624268
8.331,981.066467
8.332,957.42627
8.333,958.670532
8.334,976.71167
8.335,984.799133
8.336,970.490601
8.337,977.333801
8.338,964.891602
8.339,964.891602
8.34,964.891602
8.341,964.26947
8.342,974.845337
8.343,945.606201
8.344,972.979004
8.345,970.490601
8.346,951.2052
8.347,972.356934
8.348,949.338867
8.349,946.850464
8.35,964.891602
8.351,957.42627
8.352,966.135803
8.353,953.693665
8.354,968.624268
8.355,965.513733
8.356,969.868469
8.357,975.467468
8.358,945.606201
8.359,953.071533
8.36,949.338867
8.361,948.094666
8.362,961.158936
8.363,963.025269
8.364,965.513733
8.365,952.449402
8.366,966.757935
8.367,970.490601
8.368,964.891602
8.369,949.338867
8.37,963.6474
8.371,975.467468
8.372,954.937866
8.373,960.536865
8.374,965.513733
8.375,949.338867
8.376,965.513733
8.377,956.804199
8.378,949.338867
8.379,976.0896
8.38,962.403198
8.381,970.490601
8.382,965.513733
8.383,969.868469
8.384,953.693665
8.385,961.781067
8.386,961.158936
8.387,951.2052
8.388,949.960999
8.389,956.804199
8.39,955.559937
8.391,974.223267
8.392,963.6474
8.393,963.6474
8.394,938.763
8.395,953.693665
8.396,965.513733
8.397,954.315735
8.398,958.670532
8.399,970.490601
8.4,986.043335
8.401,979.200134
8.402,949.338867
8.403,949.960999
8.404,943.739868
8.405,957.42627
8.406,965.513733
8.407,943.739868
8.408,964.26947
8.409,953.071533
8.41,968.002136
8.411,969.246399
8.412,969.246399
8.413,980.444336
8.414,954.937866
8.415,946.850464
8.416,954.937866
8.417,948.094666
8.418,951.827332
8.419,972.979004
8.42,957.42627
8.421,965.513733
8.422,973.601135
8.423,976.0896
8.424,977.333801
8.425,959.292603
8.426,975.467468
8.427,958.670532
8.428,941.251465
8.429,949.338867
8.43,954.937866
8.431,949.338867
8.432,966.757935
8.433,971.112671
8.434,959.914734
8.435,971.734802
8.436,968.002136
8.437,974.223267
8.438,975.467468
8.439,951.2052
8.44,968.624268
8.441,948.094666
8.442,949.338867
8.443,953.693665
8.444,969.246399
8.445,969.246399
8.446,986.043335
8.447,982.9328
8.448,964.26947
8.449,970.490601
8.45,979.200134
8.451,980.444336
8.452,972.356934
8.453,972.356934
8.454,961.781067
8.455,986.665405
8.456,974.223267
8.457,968.002136
8.458,968.624268
8.459,963.6474
8.46,960.536865
8.461,968.624268
8.462,954.937866
8.463,969.246399
8.464,971.112671
8.465,964.891602
8.466,958.670532
8.467,982.9328
8.468,971.112671
8.469,955.559937
8.47,987.287537
8.471,991.642334
8.472,984.799133
8.473,975.467468
8.474,964.26947
8.475,964.26947
8.476,963.025269
8.477,952.449402
8.478,972.356934
8.479,941.873535
8.48,987.909668
8.481,967.380066
8.482,972.356934
8.483,975.467468
8.484,987.287537
8.485,981.066467
8.486,948.716736
8.487,932.541931
8.488,953.071533
8.489,943.117798
8.49,945.606201
8.491,943.117798
8.492,950.583069
8.493,930.053467
8.494,949.960999
8.495,956.182068
8.496,958.048401
8.497,959.914734
8.498,943.739868
8.499,945.606201
8.5,955.559937
8.501,919.4776
8.502,925.076599
8.503,935.030334
8.504,920.721863
8.505,914.500732
8.506,933.786133
8.507,928.809265
8.508,920.721863
8.509,934.408264
8.51,910.145996
8.511,935.030334
8.512,928.187134
8.513,924.454529
8.514,926.942932
8.515,915.122864
8.516,916.989197
8.517,913.878662
8.518,921.343933
8.519,927.565063
8.52,901.436462
8.521,919.4776
8.522,897.081665
8.523,915.744995
8.524,897.081665
8.525,912.012329
8.526,908.901794
8.527,905.791199
8.528,916.989197
8.529,913.878662
8.53,897.703796
8.531,886.505798
8.532,890.238464
8.533,900.192261
8.534,907.035461
8.535,895.837463
8.536,878.418396
8.537,869.086792
8.538,875.929993
8.539,892.726929
8.54,892.104797
8.541,883.395264
8.542,880.284729
8.543,892.104797
8.544,893.34906
8.545,888.994263
8.546,881.528931
8.547,861.62146
8.548,853.534058
8.549,882.773193
8.55,866.598328
8.551,869.086792
8.552,880.284729
8.553,868.464661
8.554,869.708862
8.555,870.330994
8.556,882.151062
8.557,877.174194
8.558,864.731995
8.559,870.953125
8.56,874.06366
8.561,851.667725
8.562,856.022461
8.563,856.022461
8.564,850.423462
8.565,838.603394
8.566,847.312927
8.567,856.022461
8.568,841.091858
8.569,852.911926
8.57,856.644592
8.571,826.783325
8.572,832.382324
8.573,837.981323
8.574,843.580261
8.575,828.027527
8.576,814.963257
8.577,809.986389
8.578,816.207458
8.579,826.161194
8.58,828.027527
8.581,792.567322
8.582,808.742188
8.583,797.544189
8.584,803.143188
8.585,805.631592
8.586,790.078857
8.587,809.986389
8.588,800.654724
8.589,793.189453
8.59,796.922058
8.591,796.922058
8.592,820.562256
8.593,783.235657
8.594,788.834656
8.595,790.700989
8.596,800.032654
8.597,783.857788
