x,y,z
-1947.5787693472566,2.5824771391173926,2257.210142697718
-1947.515588501783,2.5824680376479794,2256.8728835744228
-1947.4524092144352,2.5824589365509585,2256.5356300135395
-1947.3892314853792,2.5824498358263397,2256.1983820148403
-1947.3260553147813,2.5824407354741328,2255.8611395780986
-1947.2628807028068,2.5824316354943475,2255.5239027030875
-1947.1997076496223,2.582422535886994,2255.18667138958
-1947.1365361553933,2.582413436652083,2254.84944563735
-1947.0733662205569,2.582404337789654,2254.5122254461367
-1947.0101978459365,2.5823952392997933,2254.1750108156293
-1946.947031030803,2.582386141182408,2253.8378017457144
-1946.8838657753226,2.5823770434375084,2253.500598236166
-1946.8207020796622,2.582367946065104,2253.163400286756
-1946.7575399439881,2.582358849065205,2252.826207897259
-1946.6943793684675,2.5823497524378216,2252.489021067447
-1946.6312203532668,2.582340656182964,2252.1518397970945
-1946.568062898553,2.582331560300642,2251.8146640859736
-1946.5049070044927,2.5823224647908654,2251.477493933858
-1946.441752671253,2.582313369653644,2251.140329340522
-1946.3785998990006,2.5823042748889895,2250.8031703057377
-1946.3154486879027,2.58229518049691,2250.466016829279
-1946.252299038126,2.5822860864774166,2250.128868910919
-1946.1891509498378,2.5822769928305194,2249.7917265504316
-1946.126004423205,2.582267899556228,2249.4545897475896
-1946.0628594583948,2.582258806654553,2249.1174585021668
-1945.9997160555743,2.582249714125504,2248.780332813936
-1945.9365742149107,2.582240621969092,2248.443212682671
-1945.8734339365715,2.5822315301853256,2248.106098108146
-1945.8102952207237,2.5822224387742163,2247.7689890901333
-1945.7471580675347,2.5822133477357734,2247.431885628407
-1945.6840224771718,2.5822042570700074,2247.094787722741
-1945.6208884498026,2.5821951667769287,2246.757695372908
-1945.5577559855942,2.5821860768565466,2246.420608578682
-1945.4946250847145,2.582176987308872,2246.0835273398357
-1945.431495747331,2.582167898133915,2245.746451656144
-1945.368367973611,2.582158809331685,2245.4093815273795
-1945.3052417637223,2.582149720902193,2245.072316953316
-1945.2421171178323,2.582140632845449,2244.735257933728
-1945.178994036109,2.5821315451614626,2244.3982044683876
-1945.1158725187204,2.5821224578502444,2244.06115655707
-1945.0527525658338,2.5821133709118045,2243.724114199547
-1944.989634177617,2.5821042843461535,2243.3870773955937
-1944.926517354238,2.582095198153301,2243.0500461449833
-1944.863402095865,2.5820861123332572,2242.7130204474897
-1944.8002884026657,2.582077026886033,2242.376000302886
-1944.737176274808,2.582067941811638,2242.038985710947
-1944.6740657124599,2.5820588571100824,2241.7019766714457
-1944.6109567157898,2.5820497727813767,2241.364973184156
-1944.5478492849657,2.582040688825531,2241.0279752488514
-1944.4847434201554,2.5820316052425554,2240.6909828653056
-1944.4216391215275,2.58202252203246,2240.3539960332932
-1944.35853638925,2.582013439195256,2240.017014752588
-1944.2954352234915,2.5820043567309523,2239.6800390229623
-1944.23233562442,2.58199527463956,2239.3430688441917
-1944.1692375922041,2.5819861929210894,2239.006104216049
-1944.106141127012,2.5819771115755503,2238.669145138309
-1944.0430462290124,2.581968030602953,2238.3321916107448
-1943.9799528983735,2.581958950003308,2237.9952436331305
-1943.916861135264,2.5819498697766257,2237.6583012052397
-1943.8537709398524,2.5819407899229163,2237.321364326847
-1943.7906823123074,2.5819317104421895,2236.9844329977254
-1943.7275952527978,2.5819226313344568,2236.6475072176504
-1943.664509761492,2.5819135525997274,2236.3105869863944
-1943.6014258385585,2.5819044742380117,2235.9736723037327
-1943.538343484167,2.5818953962493207,2235.636763169438
-1943.4752626984853,2.5818863186336642,2235.299859583285
-1943.4121834816829,2.581877241391053,2234.962961545048
-1943.3491058339284,2.5818681645214965,2234.626069054501
-1943.2860297553912,2.5818590880250056,2234.2891821114176
-1943.2229552462397,2.581850011901591,2233.952300715572
-1943.1598823066433,2.581840936151263,2233.6154248667385
-1943.096810936771,2.581831860774031,2233.278554564691
-1943.0337411367918,2.5818227857699063,2232.941689809204
-1942.9706729068748,2.581813711138899,2232.604830600051
-1942.9076062471895,2.5818046368810195,2232.267976937007
-1942.844541157905,2.5817955629962777,2231.9311288198455
-1942.7814776391906,2.581786489484685,2231.5942862483407
-1942.7184156912153,2.5817774163462506,2231.2574492222675
-1942.6553553141491,2.5817683435809857,2230.920617741399
-1942.5922965081609,2.5817592711889,2230.5837918055104
-1942.5292392734202,2.581750199170005,2230.246971414376
-1942.4661836100966,2.5817411275243103,2229.910156567769
-1942.4031295183595,2.5817320562518264,2229.5733472654642
-1942.3400769983787,2.5817229853525636,2229.2365435072365
-1942.2770260503237,2.581713914826533,2228.8997452928597
-1942.2139766743642,2.581704844673744,2228.562952622108
-1942.1509288706698,2.5816957748942078,2228.2261654947556
-1942.08788263941,2.5816867054879347,2227.8893839105776
-1942.0248379807551,2.581677636454935,2227.552607869348
-1941.9617948948746,2.581668567795219,2227.2158373708407
-1941.8987533819384,2.5816594995087976,2226.8790724148303
-1941.8357134421165,2.5816504315956808,2226.5423130010918
-1941.7726750755787,2.5816413640558795,2226.205559129399
-1941.7096382824952,2.5816322968894037,2225.8688107995263
-1941.6466030630359,2.5816232300962643,2225.532068011249
-1941.5835694173707,2.5816141636764716,2225.1953307643407
-1941.52053734567,2.581605097630036,2224.858599058576
-1941.4575068481035,2.5815960319569684,2224.5218728937293
-1941.394477924842,2.581586966657279,2224.1851522695756
-1941.3314505760554,2.5815779017309777,2223.8484371858895
-1941.268424801914,2.581568837178076,2223.511727642445
-1941.2054006025883,2.581559772998584,2223.175023639017
-1941.1423779782483,2.5815507091925127,2222.83832517538
-1941.0793569290647,2.5815416457598714,2222.5016322513084
-1941.0163374552078,2.581532582700672,2222.1649448665767
-1940.953319556848,2.5815235200149242,2221.82826302096
-1940.8903032341561,2.581514457702639,2221.4915867142327
-1940.8272884873027,2.5815053957638265,2221.1549159461697
-1940.764275316458,2.5814963341984978,2220.818250716545
-1940.7012637217929,2.581487273006663,2220.481591025134
-1940.6382537034783,2.581478212188333,2220.1449368717113
-1940.5752452616844,2.581469151743518,2219.808288256051
-1940.5122383965825,2.581460091672229,2219.4716451779286
-1940.4492331083432,2.581451031974476,2219.1350076371177
-1940.3862293971372,2.58144197265027,2218.7983756333947
-1940.3232272631355,2.5814329136996217,2218.461749166533
-1940.2602267065092,2.5814238551225412,2218.125128236308
-1940.1972277274294,2.58141479691904,2217.788512842494
-1940.1342303260667,2.581405739089128,2217.451902984867
-1940.0712345025925,2.5813966816328158,2217.1152986632005
-1940.0082402571775,2.5813876245501146,2216.77869987727
-1939.9452475899934,2.581378567841034,2216.44210662685
-1939.882256501211,2.581369511505586,2216.1055189117155
-1939.8192669910015,2.5813604555437797,2215.7689367316416
-1939.7562790595366,2.581351399955627,2215.432360086403
-1939.6932927069872,2.581342344741138,2215.0957889757747
-1939.6303079335248,2.5813332899003236,2214.759223399532
-1939.5673247393208,2.5813242354331942,2214.422663357449
-1939.5043431245467,2.5813151813397606,2214.086108849301
-1939.441363089374,2.5813061276200333,2213.7495598748633
-1939.378384633974,2.581297074274023,2213.413016433911
-1939.3154077585184,2.581288021301741,2213.076478526218
-1939.2524324631788,2.5812789687031974,2212.739946151561
-1939.189458748127,2.5812699164784028,2212.4034193097136
-1939.1264866135343,2.581260864627368,2212.0668980004516
-1939.0635160595727,2.581251813150104,2211.73038222355
-1939.0005470864141,2.581242762046621,2211.3938719787834
-1938.9375796942302,2.5812337113169304,2211.0573672659275
-1938.8746138831928,2.581224660961042,2210.720868084757
-1938.8116496534735,2.5812156109789677,2210.3843744350474
-1938.7486870052448,2.5812065613707174,2210.0478863165736
-1938.6857259386786,2.5811975121363018,2209.7114037291108
-1938.6227664545036,2.581188463275796,2209.3749266723926
-1938.5598085537108,2.5811794147893043,2209.0384551461325
-1938.4968522351398,2.5811703666766848,2208.7019891502064
-1938.4338974989635,2.5811613189379483,2208.3655286843878
-1938.3709443453542,2.581152271573106,2208.029073748454
-1938.3079927744848,2.581143224582168,2207.692624342178
-1938.2450427865276,2.5811341779651453,2207.356180465337
-1938.182094381656,2.581125131722049,2207.019742117705
-1938.1191475600424,2.58111608585289,2206.6833092990573
-1938.0562023218595,2.5811070403576784,2206.3468820091703
-1937.9932586672805,2.581097995236426,2206.0104602478177
-1937.9303165964784,2.581088950489143,2205.674044014776
-1937.8673761096256,2.581079906115841,2205.3376333098195
-1937.8044372068957,2.58107086211653,2205.001228132725
-1937.7414998884617,2.5810618184912215,2204.6648284832663
-1937.6785641544964,2.581052775239926,2204.3284343612195
-1937.615630005173,2.5810437323626547,2203.99204576636
-1937.5526974406648,2.5810346898594183,2203.6556626984634
-1937.489766461145,2.5810256477302276,2203.3192851573044
-1937.426837066787,2.5810166059750936,2202.982913142659
-1937.363909257764,2.581007564594027,2202.6465466543023
-1937.3009830342492,2.580998523587039,2202.3101856920102
-1937.2380583964161,2.580989482954141,2201.9738302555575
-1937.1751353444386,2.580980442695343,2201.63748034472
-1937.1122138784895,2.5809714028106563,2201.301135959274
-1937.0492939987425,2.5809623633000918,2200.9647970989936
-1936.9863757053715,2.5809533241636604,2200.628463763655
-1936.92345899855,2.5809442854013733,2200.2921359530337
-1936.8605438784514,2.5809352470132416,2199.955813666905
-1936.7976303452497,2.5809262089992755,2199.6194969050453
-1936.7347183991185,2.5809171713594865,2199.283185667229
-1936.6718080402318,2.5809081340938853,2198.946879953233
-1936.608899268763,2.5808990972024834,2198.610579762832
-1936.5459920848866,2.5808900606852916,2198.2742850958016
-1936.4830864887758,2.5808810245423204,2197.937995951918
-1936.4201824806053,2.580871988773581,2197.601712330956
-1936.3572800605484,2.580862953379085,2197.2654342326923
-1936.2943792287797,2.5808539183588426,2196.9291616569017
-1936.2314799854732,2.580844883712865,2196.592894603361
-1936.1685823308028,2.5808358494411636,2196.2566330718446
-1936.105686264943,2.580826815543749,2195.920377062129
-1936.0427917880677,2.580817782020633,2195.5841265739896
-1935.9798989003511,2.580808748871825,2195.247881607203
-1935.9170076019682,2.580799716097338,2194.9116421615436
-1935.8541178930925,2.580790683697182,2194.575408236788
-1935.791229773899,2.580781651671368,2194.239179832712
-1935.7283432445618,2.580772620019907,2193.9029569490917
-1935.6654583052557,2.5807635887428106,2193.566739585702
-1935.602574956155,2.5807545578400894,2193.2305277423197
-1935.5396931974342,2.5807455273117546,2192.8943214187207
-1935.476813029268,2.5807364971578175,2192.55812061468
-1935.4139344518312,2.580727467378289,2192.2219253299736
-1935.3510574652985,2.58071843797318,2191.885735564378
-1935.2881820698444,2.5807094089425022,2191.549551317669
-1935.225308265644,2.580700380286266,2191.2133725896224
-1935.1624360528717,2.5806913520044827,2190.877199380014
-1935.0995654317028,2.5806823240971637,2190.5410316886205
-1935.036696402312,2.58067329656432,2190.2048695152166
-1934.9738289648742,2.5806642694059625,2189.86871285958
-1934.9109631195647,2.5806552426221026,2189.532561721485
-1934.8480988665583,2.5806462162127515,2189.1964161007077
-1934.7852362060303,2.58063719017792,2188.860275997026
-1934.7223751381557,2.5806281645176194,2188.524141410214
-1934.6595156631095,2.5806191392318607,2188.1880123400488
-1934.5966577810673,2.5806101143206557,2187.851888786306
-1934.533801492204,2.5806010897840146,2187.5157707487624
-1934.4709467966952,2.5805920656219494,2187.179658227193
-1934.4080936947162,2.580583041834471,2186.843551221375
-1934.3452421864422,2.5805740184215904,2186.507449731084
-1934.2823922720488,2.5805649953833187,2186.1713537560963
-1934.2195439517113,2.580555972719668,2185.835263296188
-1934.1566972256057,2.5805469504306484,2185.4991783511355
-1934.0938520939071,2.5805379285162715,2185.163098920714
-1934.0310085567912,2.5805289069765482,2184.8270250047017
-1933.9681666144336,2.5805198858114906,2184.490956602873
-1933.9053262670104,2.5805108650211093,2184.154893715005
-1933.8424875146968,2.5805018446054153,2183.8188363408735
-1933.779650357669,2.5804928245644208,2183.4827844802553
-1933.7168147961024,2.580483804898136,2183.146738132926
-1933.6539808301734,2.5804747856065724,2182.8106972986634
-1933.5911484600576,2.5804657666897413,2182.4746619772422
-1933.5283176859311,2.5804567481476544,2182.138632168439
-1933.4654885079697,2.5804477299803223,2181.802607872031
-1933.4026609263494,2.5804387121877568,2181.4665890877936
-1933.3398349412466,2.5804296947699688,2181.1305758155036
-1933.2770105528375,2.58042067772697,2180.794568054938
-1933.2141877612978,2.580411661058771,2180.4585658058722
-1933.151366566804,2.580402644765384,2180.122569068083
-1933.0885469695322,2.5803936288468194,2179.786577841347
-1933.0257289696592,2.580384613303089,2179.4505921254404
-1932.9629125673607,2.580375598134204,2179.1146119201403
-1932.9000977628134,2.580366583340176,2178.778637225222
-1932.8372845561937,2.580357568921016,2178.442668040463
-1932.7744729476783,2.580348554876735,2178.10670436564
-1932.7116629374432,2.580339541207345,2177.7707462005283
-1932.6488545256655,2.580330527912857,2177.4347935449055
-1932.5860477125216,2.5803215149932828,2177.0988463985477
-1932.523242498188,2.5803125024486326,2176.7629047612318
-1932.4604388828416,2.580303490278919,2176.4269686327343
-1932.397636866659,2.580294478484153,2176.091038012831
-1932.3348364498172,2.5802854670643454,2175.7551129013
-1932.2720376324928,2.5802764560195084,2175.419193297917
-1932.2092404148627,2.580267445349653,2175.083279202459
-1932.1464447971039,2.58025843505479,2174.747370614702
-1932.0836507793933,2.5802494251349315,2174.4114675344235
-1932.0208583619078,2.5802404155900893,2174.0755699613997
-1931.9580675448246,2.580231406420274,2173.7396778954076
-1931.895278328321,2.580222397625497,2173.4037913362235
-1931.8324907125734,2.58021338920577,2173.0679102836243
-1931.7697046977598,2.5802043811611046,2172.732034737387
-1931.7069202840569,2.580195373491512,2172.3961646972884
-1931.6441374716421,2.5801863661970037,2172.060300163105
-1931.5813562606927,2.5801773592775907,2171.7244411346137
-1931.5185766513862,2.5801683527332853,2171.3885876115914
-1931.4557986438997,2.5801593465640984,2171.0527395938147
-1931.3930222384106,2.5801503407700412,2170.7168970810603
-1931.3302474350967,2.5801413353511258,2170.3810600731053
-1931.2674742341355,2.580132330307363,2170.045228569727
-1931.2047026357043,2.5801233256387652,2169.709402570702
-1931.1419326399807,2.580114321345343,2169.3735820758066
-1931.0791642471427,2.5801053174271082,2169.0377670848184
-1931.0163974573677,2.5800963138840722,2168.701957597514
-1930.9536322708334,2.5800873107162463,2168.366153613671
-1930.8908686877178,2.580078307923643,2168.0303551330653
-1930.8281067081984,2.5800693055062722,2167.694562155474
-1930.7653463324534,2.5800603034641467,2167.358774680675
-1930.7025875606605,2.5800513017972775,2167.022992708445
-1930.6398303929977,2.580042300505676,2166.6872162385603
-1930.5770748296432,2.5800332995893545,2166.3514452707986
-1930.5143208707748,2.5800242990483238,2166.015679804937
-1930.4515685165704,2.580015298882595,2165.679919840752
-1930.3888177672086,2.580006299092181,2165.344165378021
-1930.3260686228673,2.579997299677092,2165.0084164165214
-1930.2633210837246,2.579988300637341,2164.67267295603
-1930.200575149959,2.579979301972938,2164.3369349963236
-1930.1378308217486,2.5799703036838952,2164.0012025371802
-1930.0750880992719,2.5799613057702246,2163.665475578376
-1930.0123469827072,2.5799523082319378,2163.329754119689
-1929.9496074722329,2.5799433110690453,2162.9940381608953
-1929.8868695680274,2.57993431428156,2162.658327701773
-1929.8241332702694,2.5799253178694923,2162.322622742099
-1929.7613985791372,2.579916321832855,2161.986923281651
-1929.6986654948098,2.579907326171659,2161.6512293202054
-1929.6359340174656,2.579898330885916,2161.31554085754
-1929.5732041472834,2.5798893359756376,2160.979857893432
-1929.5104758844416,2.5798803414408353,2160.6441804276587
-1929.4477492291194,2.579871347281521,2160.308508459997
-1929.3850241814953,2.5798623534977065,2159.972841990225
-1929.3223007417482,2.579853360089403,2159.637181018119
-1929.2595789100574,2.5798443670566225,2159.3015255434575
-1929.1968586866012,2.579835374399376,2158.965875566017
-1929.1341400715592,2.5798263821176763,2158.6302310855754
-1929.07142306511,2.579817390211534,2158.2945921019095
-1929.0087076674329,2.5798083986809615,2157.958958614797
-1928.945993878707,2.57979940752597,2157.6233306240156
-1928.8832816991112,2.5797904167465715,2157.2877081293423
-1928.8205711288251,2.579781426342777,2156.9520911305544
-1928.7578621680277,2.5797724363145993,2156.61647962743
-1928.6951548168984,2.5797634466620494,2156.2808736197467
-1928.6324490756167,2.5797544573851394,2155.945273107281
-1928.5697449443614,2.57974546848388,2155.609678089811
-1928.5070424233127,2.5797364799582843,2155.2740885671146
-1928.4443415126493,2.5797274918083635,2154.9385045389686
-1928.3816422149253,2.579718504034404,2154.6029260049854
-1928.318944528592,2.579709516636218,2154.2673529650633
-1928.2562484532505,2.57970052961375,2153.93178541902
-1928.193553989081,2.5796915429670118,2153.596223366633
-1928.1308611362638,2.579682556696015,2153.2606668076796
-1928.0681698949795,2.579673570800771,2152.9251157419376
-1928.0054802654083,2.579664585281293,2152.5895701691848
-1927.9427922477312,2.5796556001375914,2152.2540300891983
-1927.8801058421282,2.5796466153696787,2151.9184955017563
-1927.8174210487798,2.5796376309775666,2151.5829664066355
-1927.7547378678673,2.5796286469612673,2151.247442803615
-1927.6920562995708,2.5796196633207926,2150.911924692471
-1927.6293763440715,2.579610680056154,2150.5764120729823
-1927.5666980015496,2.5796016971673636,2150.240904944926
-1927.5040212721863,2.5795927146544333,2149.90540330808
-1927.4413461561624,2.579583732517375,2149.569907162222
-1927.378672653659,2.579574750756201,2149.2344165071295
-1927.3160007648564,2.579565769370922,2148.8989313425805
-1927.2533304899364,2.5795567883615513,2148.563451668353
-1927.1906618290795,2.5795478077280998,2148.227977484224
-1927.127994782467,2.5795388274705804,2147.8925087899725
-1927.0653293502803,2.5795298475890043,2147.557045585375
-1927.0026655327001,2.5795208680833834,2147.2215878702104
-1926.940003329908,2.5795118889537303,2146.886135644256
-1926.8773427420851,2.5795029102000564,2146.550688907289
-1926.8146837694128,2.5794939318223737,2146.2152476590886
-1926.7520264120724,2.5794849538206943,2145.879811899432
-1926.6893706702454,2.57947597619503,2145.544381628097
-1926.6267165441132,2.579466998945393,2145.208956844862
-1926.5640640338572,2.5794580220717953,2144.8735375495044
-1926.501413139659,2.5794490455742487,2144.5381237418023
-1926.4387638617006,2.579440069452765,2144.202715421534
-1926.376116200163,2.5794310937073566,2143.8673125884766
-1926.3134701552285,2.5794221183380355,2143.531915242409
-1926.2508257270786,2.5794131433448135,2143.196523383109
-1926.188182915895,2.5794041687277027,2142.8611370103545
-1926.1255417218595,2.5793951944867155,2142.525756123923
-1926.0629021451539,2.579386220621863,2142.1903807235935
-1926.0002641859605,2.579377247133158,2141.8550108091436
-1925.937627844461,2.5793682740206125,2141.5196463803513
-1925.8749931208376,2.579359301284238,2141.184287436995
-1925.8123600152721,2.5793503289240474,2140.848933978852
-1925.7497285279467,2.579341356940052,2140.513586005701
-1925.6870986590436,2.5793323853322643,2140.178243517321
-1925.624470408745,2.579323414100696,2139.8429065134883
-1925.5618437772334,2.5793144432453596,2139.5075749939824
-1925.4992187646906,2.5793054727662668,2139.1722489585813
-1925.4365953712993,2.57929650266343,2138.8369284070627
-1925.3739735972417,2.579287532936861,2138.501613339205
-1925.3113534427002,2.5792785635865725,2138.166303754787
-1925.2487349078574,2.579269594612576,2137.830999653586
-1925.186117992896,2.5792606260148836,2137.495701035381
-1925.1235026979982,2.579251657793508,2137.1604078999494
-1925.0608890233466,2.579242689948461,2136.8251202470706
-1924.9982769691244,2.579233722479754,2136.489838076522
-1924.9356665355137,2.5792247553874,2136.1545613880826
-1924.8730577226975,2.5792157886714118,2135.81929018153
-1924.8104505308586,2.5792068223318,2135.484024456643
-1924.74784496018,2.5791978563685776,2135.1487642131997
-1924.685241010844,2.5791888907817566,2134.813509450979
-1924.6226386830344,2.5791799255713492,2134.4782601697584
-1924.5600379769337,2.579170960737368,2134.143016369317
-1924.4974388927249,2.579161996279824,2133.8077780494327
-1924.434841430591,2.5791530321987306,2133.4725452098846
-1924.3722455907155,2.5791440684940996,2133.1373178504505
-1924.3096513732812,2.579135105165943,2132.8020959709092
-1924.2470587784715,2.5791261422142733,2132.466879571039
-1924.1844678064695,2.5791171796391024,2132.131668650619
-1924.1218784574587,2.5791082174404427,2131.7964632094263
-1924.0592907316225,2.5790992556183068,2131.461263247241
-1923.996704629144,2.579090294172706,2131.12606876384
-1923.9341201502068,2.5790813331036535,2130.7908797590035
-1923.8715372949946,2.5790723724111606,2130.4556962325087
-1923.8089560636906,2.5790634120952403,2130.1205181841347
-1923.7463764564784,2.579054452155905,2129.7853456136604
-1923.6837984735419,2.579045492593166,2129.4501785208645
-1923.6212221150647,2.579036533407036,2129.1150169055245
-1923.5586473812302,2.579027574597528,2128.7798607674204
-1923.4960742722226,2.5790186161646536,2128.4447101063297
-1923.4335027882255,2.579009658108425,2128.109564922032
-1923.3709329294227,2.5790007004288547,2127.774425214305
-1923.308364695998,2.5789917431259552,2127.4392909829285
-1923.2457980881359,2.578982786199738,2127.1041622276803
-1923.1832331060198,2.5789738296502165,2126.7690389483396
-1923.120669749834,2.5789648734774024,2126.4339211446845
-1923.0581080197626,2.578955917681308,2126.098808816495
-1922.9955479159896,2.5789469622619454,2125.7637019635486
-1922.9329894386992,2.5789380072193278,2125.4286005856243
-1922.870432588076,2.578929052553467,2125.0935046825016
-1922.8078773643037,2.578920098264375,2124.7584142539586
-1922.745323767567,2.5789111443520647,2124.423329299774
-1922.68277179805,2.578902190816548,2124.0882498197275
-1922.6202214559373,2.5788932376578377,2123.7531758135974
-1922.5576727414134,2.578884284875946,2123.4181072811625
-1922.4951256546628,2.5788753324708855,2123.083044222202
-1922.4325801958698,2.578866380442668,2122.747986636494
-1922.3700363652192,2.578857428791306,2122.412934523818
-1922.3074941628956,2.5788484775168126,2122.0778878839533
-1922.2449535890837,2.5788395266191997,2121.7428467166783
-1922.1824146439683,2.5788305760984795,2121.407811021772
-1922.119877327734,2.578821625954665,2121.0727807990133
-1922.0573416405657,2.578812676187768,2120.7377560481814
-1921.9948075826485,2.5788037267978012,2120.402736769055
-1921.932275154167,2.578794777784777,2120.067722961414
-1921.8697443553062,2.578785829148708,2119.732714625036
-1921.8072151862511,2.578776880889606,2119.397711759701
-1921.744687647187,2.5787679330074846,2119.0627143651877
-1921.6821617382989,2.5787589855023554,2118.7277224412755
-1921.6196374597716,2.578750038374231,2118.392735987743
-1921.5571148117908,2.5787410916231237,2118.05775500437
-1921.4945937945415,2.578732145249046,2117.722779490935
-1921.432074408209,2.578723199252011,2117.387809447217
-1921.3695566529786,2.5787142536320307,2117.052844872995
-1921.3070405290357,2.5787053083891176,2116.7178857680497
-1921.2445260365657,2.5786963635232842,2116.3829321321587
-1921.1820131757543,2.5786874190345435,2116.047983965101
-1921.1195019467866,2.578678474922907,2115.7130412666575
-1921.0569923498485,2.5786695311883876,2115.3781040366057
-1920.9944843851254,2.5786605878309983,2115.0431722747253
-1920.931978052803,2.5786516448507513,2114.708245980796
-1920.8694733530672,2.5786427022476595,2114.373325154597
-1920.8069702861035,2.5786337600217344,2114.038409795907
-1920.744468852098,2.57862481817299,2113.7034999045054
-1920.681969051236,2.5786158767014373,2113.368595480172
-1920.6194708837038,2.5786069356070898,2113.033696522686
-1920.5569743496872,2.57859799488996,2112.698803031826
-1920.4944794493724,2.5785890545500605,2112.3639150073727
-1920.431986182945,2.5785801145874037,2112.0290324491043
-1920.3694945505913,2.578571175002002,2111.6941553568
-1920.3070045524976,2.5785622357938687,2111.3592837302403
-1920.2445161888497,2.5785532969630154,2111.0244175692037
-1920.182029459834,2.5785443585094554,2110.6895568734703
-1920.1195443656368,2.578535420433201,2110.354701642819
-1920.0570609064443,2.578526482734265,2110.0198518770294
-1919.994579082443,2.57851754541266,2109.6850075758807
-1919.9320988938189,2.5785086084683986,2109.350168739153
-1919.8696203407587,2.578499671901493,2109.0153353666255
-1919.8071434234491,2.5784907357119566,2108.680507458077
-1919.7446681420763,2.5784817998998015,2108.3456850132884
-1919.682194496827,2.5784728644650405,2108.010868032038
-1919.6197224878877,2.5784639294076865,2107.676056514106
-1919.5572521154452,2.5784549947277515,2107.341250459272
-1919.4947833796862,2.5784460604252493,2107.006449867315
-1919.4323162807975,2.5784371265001913,2106.6716547380156
-1919.369850818966,2.578428192952591,2106.336865071152
-1919.307386994378,2.5784192597824607,2106.002080866505
-1919.244924807221,2.578410326989813,2105.6673021238535
-1919.1824642576817,2.578401394574661,2105.332528842978
-1919.1200053459472,2.578392462537017,2104.9977610236574
-1919.0575480722043,2.5783835308768945,2104.6629986656712
-1918.9950924366406,2.578374599594305,2104.3282417688
-1918.9326384394426,2.5783656686892624,2103.993490332823
-1918.8701860807976,2.5783567381617787,2103.65874435752
-1918.807735360893,2.5783478080118667,2103.32400384267
-1918.7452862799162,2.5783388782395393,2102.9892687880542
-1918.6828388380543,2.578329948844809,2102.6545391934515
-1918.6203930354948,2.578321019827689,2102.3198150586413
-1918.5579488724247,2.5783120911881916,2101.985096383404
-1918.495506349032,2.57830316292633,2101.65038316752
-1918.4330654655037,2.5782942350421165,2101.3156754107677
-1918.3706262220278,2.5782853075355647,2100.9809731129276
-1918.3081886187915,2.5782763804066864,2100.64627627378
-1918.2457526570859,2.578267453655623,2100.311584893039
-1918.183318338484,2.578258527282551,2099.9768989704016
-1918.1208856607657,2.5782496012872005,2099.642218505792
-1918.0584546241193,2.5782406756695844,2099.3075434989887
-1917.9960252287337,2.578231750429716,2098.9728739497723
-1917.9335974747974,2.578222825567608,2098.6382098579224
-1917.8711713624991,2.578213901083273,2098.303551223219
-1917.8087468920276,2.578204976976725,2097.968898045442
-1917.7463240635718,2.5781960532479755,2097.634250324372
-1917.6839028773206,2.5781871298970387,2097.2996080597877
-1917.6214833334627,2.5781782069239263,2096.9649712514697
-1917.5590654321875,2.5781692843286526,2096.630339899198
-1917.4966491736834,2.5781603621112295,2096.295714002753
-1917.4342345581401,2.5781514402716703,2095.961093561914
-1917.3718215857464,2.5781425188099885,2095.6264785764606
-1917.3094102566915,2.578133597726196,2095.2918690461743
-1917.2470005711648,2.578124677020307,2094.9572649708343
-1917.184592529355,2.578115756692333,2094.6226663502207
-1917.1221861314523,2.578106836742289,2094.2880731841137
-1917.0597813776453,2.5780979171701857,2093.9534854722933
-1916.9973782681238,2.578088997976038,2093.6189032145394
-1916.9349768030772,2.578080079159858,2093.2843264106327
-1916.8725769826951,2.578071160721659,2092.949755060353
-1916.8101788071667,2.5780622426614537,2092.61518916348
-1916.747782276682,2.5780533249792557,2092.2806287197945
-1916.6853873914308,2.5780444076750775,2091.946073729077
-1916.6229941516024,2.5780354907489325,2091.6115241911066
-1916.5606025573866,2.5780265742008335,2091.2769801056643
-1916.4982126089733,2.578017658030794,2090.94244147253
-1916.4358243065526,2.5780087422388265,2090.6079082914844
-1916.373437650314,2.577999826824944,2090.273380562307
-1916.3110526404478,2.5779909117891604,2089.9388582847787
-1916.2486692771438,2.5779819971314883,2089.6043414586798
-1916.1862875605923,2.5779730828519405,2089.26983008379
-1916.123907490983,2.5779641689505306,2088.93532415989
-1916.0615290685064,2.5779552554272716,2088.6008236867606
-1915.9991522933526,2.5779463422821762,2088.2663286641814
-1915.9367771657119,2.577937429515258,2087.931839091933
-1915.8744036857745,2.5779285171265296,2087.5973549697956
-1915.812031853731,2.577919605116005,2087.2628762975496
-1915.7496616697715,2.5779106934836964,2086.9284030749754
-1915.6872931340865,2.5779017822296173,2086.5939353018543
-1915.6249262468666,2.5778928713537814,2086.2594729779657
-1915.5625610083025,2.577883960856201,2085.92501610309
-1915.5001974185845,2.5778750507368895,2085.5905646770084
-1915.4378354779035,2.5778661409958605,2085.256118699501
-1915.37547518645,2.5778572316331267,2084.9216781703476
-1915.313116544415,2.577848322648702,2084.5872430893296
-1915.250759551989,2.5778394140425984,2084.2528134562276
-1915.188404209363,2.57783050581483,2083.9183892708215
-1915.1260505167277,2.5778215979654098,2083.5839705328926
-1915.0636984742744,2.577812690494351,2083.2495572422204
-1915.001348082194,2.577803783401666,2082.9151493985864
